,Unnamed: 0,Tweets,Dates,Longitude,Latitude,Sentiment
151,151,Human activities link fruit bat presence to #Ebola outbreaks. #Deforestation alter natural circulation of viruses a… https://t.co/sGK2Vouzf3,2020-01-15,21.473137072020666,3.9629073093212193,neutral
152,152,@PaolaSacchi3 @panorama_it @MaleEdizioni @stefaniacraxi si parla di visione politica in grande. non dei microbi che… https://t.co/OuJ9ugoahW,2020-01-15,20.694896328375787,1.44264496966314,neutral
153,153,Bwanasura Health zone in #Komanda. @fabrice_kano @WHO #RCCE in discussion with #Ebola Survivors. There are lot of n… https://t.co/UvMeqxDO5p,2020-01-15,21.891905571207815,-0.23337694215000226,neutral
154,154,"Sono 66 i #farmaci autorizzati Ema 2019, 30 nuovi principi attivi | 7 farmaci per #MalattieRare, 5 #biosimilari, 1… https://t.co/UzXhb1IQDa",2020-01-15,24.24476090912784,10.63451495296598,positive
155,155,ifrc: Meet the moto-taxi drivers 🏍️ who are critical responders to the #Ebola outbreak in #DRCongo. https://t.co/fo4w3B38qv,2020-01-15,13.643631501799142,11.488205069987265,neutral
156,156,All my solidarity and thoughts to our brave #RedCross @crrdc1 volunteers injured in #DRCongo. Community engagement… https://t.co/jS2V7jgMmI,2020-01-15,29.886350189359852,1.6027745719953996,positive
157,157,5 new conformed #Ebola cases in DRC yesterday. Highest we have had in the new year https://t.co/BWbDq3HA4G,2020-01-15,18.9708746779228,3.3570174653399487,positive
158,158,Trust is something that we need to nurture everyday and it takes time in communities that have lost trust in the hu… https://t.co/0vS3JSrZi3,2020-01-15,21.61514908170003,1.791129185452888,negative
159,159,[#SEANCE #video] Paradigme et paradoxe de la coopération en « #santémondiale » : de la #pandémie de #sida à l’… https://t.co/SefkLkFw7I,2020-01-15,18.71081180178679,10.5024005842383,neutral
160,160,There were 5 #Ebola cases reported on Monday &amp; 1 death. The outbreak totals are now 3403 cases &amp; 2236 deaths. https://t.co/DDZTzcrh61,2020-01-15,27.77231675498887,0.9273236890921304,neutral
161,161,"Jophet a survécu à #Ebola, mais a perdu son fils, sa femme et sa mère à cause de la maladie. Il s'occupe maintenant… https://t.co/xMj27L7Dcv",2020-01-15,20.105387306066756,1.2485540541037432,neutral
162,162,Les enseignants sont également mis à contribution pour renforcer les messages clés liés aux bonnes pratiques face a… https://t.co/38PElSMM2O,2020-01-15,16.85647464023021,4.521931257493677,neutral
163,163,"Ratisser large dans les rues &amp; quartiers pour ne pas laisser les enfants abandonnés derrière. A Ngongolio, un quart… https://t.co/z5K9fbnT3A",2020-01-15,27.027762791273208,7.881917907257186,positive
164,164,Every single burial carries risks of #Ebola infection &amp; attacks. But our volunteers stay the course. They have done… https://t.co/uckhjNSCgj,2020-01-15,22.35852240217544,1.9612868379506692,negative
165,165,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine… https://t.co/d4E24r5x0U,2020-01-15,22.614638214737134,4.019216160563302,neutral
166,166,In a recent article @Sulaima27235281 tells us about his experiences during the Sierra Leone #Ebola outbreak and how… https://t.co/f3SfRL6DIt,2020-01-15,17.391655199765147,7.065338463334075,neutral
167,167,Plus linked Comment: Safety and immunogenicity of vesicular stomatitis virus-based vaccines for #Ebola virus disease https://t.co/K4WQYebdD1,2020-01-15,21.139644730654005,5.059279218636653,neutral
168,168,"New online: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola virus vaccine: a randomised,… https://t.co/qq18wqHDUZ",2020-01-15,21.785831682678996,0.5363662420060891,positive
169,169,"Two Red Cross volunteers were injured following an attack while conducting a burial outside of Mambasa, #DRCongo.… https://t.co/jARo3ldo3D",2020-01-15,18.446871411724125,-0.9411037797112947,neutral
170,170,@karinagould you're welcome in #DRC but I wish you take your time to meet with another crew working in the response… https://t.co/aEl6ls5sTW,2020-01-15,29.71693096919276,3.4993866043550232,positive
171,171,"La enfermedad X podría matar a millones - advertencia de Bill Gates
La guerra NUCLEAR no es la mayor https://t.co/66T3BG0NTH #ebola",2020-01-15,22.167695631610158,7.982282454565711,neutral
172,172,A 9h10 TU sur @RFI nous parlons des 2 #épidémies qui sévissent actuellement en #RDC : #rougeole et #Ebola. RDV sur… https://t.co/0xwohrtLly,2020-01-15,27.249205412251992,1.6137985343095478,neutral
173,173,#8forces #vaccine #ebola ‘Against all odds’: The inside story of how scientists across three continents produced an… https://t.co/UajhXxb3Zy,2020-01-15,23.268424287452515,-1.8265911486550017,neutral
174,174,#RDC #Ebola https://t.co/wyFvD516RD,2020-01-15,20.00631121863795,8.726650560295395,neutral
175,175,"Read about the latest events in sub-Saharan Africa:

https://t.co/7wHXNzvPOA

#Museveni #Gnassingbé #ECOWAS #Orange… https://t.co/ovqwmvJRTu",2020-01-15,22.57522918551392,6.017768642174538,neutral
176,176,"#ebola  tu nunca va hacer feliz , son maricones , #np field my own let me Li's",2020-01-15,11.571820265844687,12.319099614267973,positive
177,177,"Day 8: PPE day! Our participants went through a little simulation at Naguru Hospital, about dealing with suspected… https://t.co/ZJSnNenuN7",2020-01-15,22.22542824248519,3.8621107440870257,neutral
178,178,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 14 janvier; données du 13 jan 2020. Cinq (5) nouvea… https://t.co/hpgF5gdIqn",2020-01-15,20.90965939918579,7.232698577054331,neutral
179,179,@JeanClaudekat2 C qui inquiète c lorsque c verbiages sortent de quelqu’un qui s’appelle défenseur d droits d l’homm… https://t.co/Lu3oKNpx8d,2020-01-15,16.1790643756951,6.587176431073005,positive
180,180,"La Enfermedad X necesita investigación urgente como el Ébola 2019
Las enfermedades virales son una de las https://t.co/S0cEP9nWUK #ebola",2020-01-15,17.736026011165336,11.486319176421368,negative
181,181,Terrific discussion on #GettingtoZeroBook @gatesfoundation in beautiful (snowy!) Seattle yesterday. Big thanks to… https://t.co/SpFuY0wMxb,2020-01-15,23.83845583746986,-1.1001073264145926,neutral
182,182,"BIG JUCIY #FAX

#BattleMemesByOmari #HeyItsOmariPlzBeMyFanCuzImLonely #Kamehameha #Fusions #Gods #Oxygen #Niggadick… https://t.co/fLHvGm3h27",2020-01-15,21.43893041696746,5.624663228917983,neutral
183,183,.@EBioMedicine Pharmacokinetics of TKM-130803 in #SierraLeone  patients with #Ebola virus disease:  plasma concentr… https://t.co/29BoLCN3hY,2020-01-15,23.362455577149962,2.514267642632899,neutral
184,184,.@WHOAFRO  Democratic Republic of Congo: #Ebola Virus Disease - External Situation Report 75  #DRC… https://t.co/ki3nchWeqc,2020-01-15,17.964187990348314,-4.410195360574388,neutral
185,185,.@TheLancetInfDis Lancet Infect Dis: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola viru… https://t.co/z8lg50yHZW,2020-01-15,22.62861679726885,4.3769666812528065,positive
186,186,"🇨🇩 Together, we are making a difference in the fight against #Ebola in the #DRC. 

Since the beginning of the outbr… https://t.co/Fq2Hw1dp5G",2020-01-15,27.295104573597776,6.221735711678015,neutral
187,187,@amymaxmen Some parallels to the #Ebola response? People/communities lacking information and feeling powerless in t… https://t.co/JfiYVBI3fV,2020-01-15,13.141136150593246,-0.5841450671005592,neutral
188,188,Book - Lest We Forget: A Doctor’s Experience with Life and Death During the #Ebola Outbreak https://t.co/8NpbDu8GCu HT @KwanKew,2020-01-15,19.60807140647456,7.962256596388799,neutral
189,189,"""Pour l'équipe d'intervention, la crise concernait Ebola, tandis que pour la population, elle concernait la tombe v… https://t.co/GBXfBWyJ18",2020-01-15,15.897122532915205,2.273110111448659,neutral
190,190,"""For the response team, the crisis was about Ebola, but for village members it was about the empty grave.""

Why it… https://t.co/vxWWcdEptn",2020-01-15,25.85708492607564,8.070039799702498,positive
191,191,An #Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/wTjpDHiux2 via @rtdnews,2020-01-15,26.753546837396165,6.638620523702249,neutral
192,192,SO I COULD SEE #BILLGATES THE #JEFFYEPSTIENS SUPPORTER BEING CHUMMY W CROUPT #ADAMSHCIFF BUT BILL IS AINT… https://t.co/Nya1YILlkz,2020-01-15,15.668829223881485,8.834078951533673,neutral
193,193,Poster 55 from 4:15-5:15 on Tuesday 28Jan. Happy to talk about #ebola #virus #replication and minigenomes,2020-01-15,15.677153821524751,12.052633618372775,negative
194,194,"Jan 13, 2020 #Ebola @MinSanteRDC 
•Since start of epidemic, cumulative cases 3,398: 3,280 confirmed 118 probable.… https://t.co/co4UKhJ8Ig",2020-01-14,20.043447996710036,0.5057218973332711,neutral
195,195,@amazon prime expands to #ebola! https://t.co/777Qm1W0RB,2020-01-14,26.199952317615388,1.1624293711567462,neutral
196,196,The work of @WHO teams won’t stop until #Ebola epidemic ends. Teams are out every day calling on households in the… https://t.co/pXan98EosU,2020-01-14,25.188001702164364,6.452704519305683,negative
197,197,"2. There were 3 cases reported on Sunday, no deaths. I see from the @WHOAFRO #Ebola dashboard that there were 5 cas… https://t.co/7QNMY8IBAq",2020-01-14,21.306781640123837,2.2142786138760897,neutral
198,198,"1. #Ebola update: 
Response workers were attacked yesterday at Bandibwame, which I take it is in Lolwa health zone… https://t.co/Z8vq074zOy",2020-01-14,28.329051024155724,1.4612392436945876,neutral
199,199,"Mike Elgan Thanks for following me. My fb: https://t.co/uS667xjdMz. Visit and ""Like"" if you like. #civilwar #ebola #history",2020-01-14,22.468352003174317,1.4471156740459001,neutral
200,200,So this is where I've been for the last few weeks!Privileged to be part of the #JnJ #Ebola vaccine trial in #Goma.H… https://t.co/xY20RVxE3S,2020-01-14,13.792491587893878,0.6347345145592751,positive
201,201,#SocialMedia and disaster management: Case of the north and south Kivu regions in the Democratic Republic of the Co… https://t.co/oVxXOs9t0F,2020-01-14,25.44530462346576,10.283947458029779,neutral
202,202,NEWS SCAN: More #Ebola in DRC; #H3N2 #flu susceptibility https://t.co/XnFCNsAq19 #influenza,2020-01-14,15.65193525835271,2.4245402383866397,positive
203,203,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/qLPsC1GH7b",2020-01-14,26.901239326414288,-1.4210377871500537,neutral
204,204,"Ebola drugs trial raises prospect of cure for deadly disease
Financial Times - 13 AUG 2019

In a trial conducted si… https://t.co/ZpY0Zm7bU7",2020-01-14,19.87821271756466,5.09310552982045,neutral
205,205,OMG. #DRC #Ebola https://t.co/6aklvV7bzE,2020-01-14,24.646824460509627,8.232426021277984,neutral
206,206,@CDCgov @WYMT we are hearing people say that there are confirmed cases of #Ebola being reported in #BarbourvilleKY… https://t.co/MzYonIzTkc,2020-01-14,21.03789933253295,10.075216261190928,neutral
207,207,Dr. Ian Crozier survived #Ebola virus disease &amp; now works with #FredNatLab connecting patient bedside &amp; laboratory… https://t.co/CzGjasmP0v,2020-01-14,19.05667453800991,3.0287023878202417,neutral
208,208,An #Ebola #vaccine used to be a pipe dream — until the tireless work of scientists around the world made it a reali… https://t.co/H3jrgfIieS,2020-01-14,19.799607323736286,-0.1888965413838859,positive
209,209,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAFRO monitored 68 health emergency events in… https://t.co/GU5olUM997,2020-01-14,23.461433186548977,-0.9230939180933397,negative
210,210,"In Congo zijn ondertussen *6000* peuters overleden aan de Mazelen, dat is bijna 3x zo veel als het totaal aantal EB… https://t.co/kX4A8MEGIF",2020-01-14,18.26947275206155,7.716459409691048,neutral
211,211,Happy New Year! First #podcast of the year is up now. We talk about the big #science stories of 2019 and look ahead… https://t.co/DAxt8j2Xt4,2020-01-14,27.623805981985953,-0.3526595377085746,positive
212,212,Don't forget your #FDA approved #Ebola vaccine with your next flu shot. Because science is settled and vaccines are… https://t.co/APJjZU5R2K,2020-01-14,16.54165262060439,0.045405036170942825,neutral
213,213,"Ebola vaccine approved by FDA, 100% effective in preventing Ebola.

#science #FDA #ebola #virus #virology… https://t.co/LvXSTkz7XU",2020-01-14,17.308157374304447,1.5245721908950607,negative
214,214,Well this is an interesting development. #Ebola #WUT 😳😳😳😷🚑🚨🦠💉❌🆘📢,2020-01-14,17.243070466008856,-2.7578279890066266,neutral
215,215,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up https://t.co/hQW20PDPTg via… https://t.co/0afEqJfeg8,2020-01-14,16.892646411297207,2.9069141836825896,neutral
216,216,"DRC #Ebola: 5 new cases on January 13, 3,403 total https://t.co/BOKFW1OCuo",2020-01-14,25.563290866369673,-0.2680158744678627,neutral
217,217,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/UqQjucwD9z",2020-01-14,23.275853819977687,7.293253237255467,positive
218,218,"New Free Associations #podcast #episode: Matt, Chris, and Jen examine a study on new treatments for #Ebola, they di… https://t.co/4hBB3txKjK",2020-01-14,24.080778058789395,3.527923440907436,neutral
219,219,Les Forces Alliées Démocratiques groupe #islamiste ougandais ont attaqué sans succès un poste #MINUSCO dans l’… https://t.co/VZt09BtSlT,2020-01-14,19.721540999399515,6.560765332044037,neutral
220,220,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAfro monitored 68 health #emergency events in… https://t.co/pLShkjGyw1,2020-01-14,17.007334802812462,-1.9639229522262616,neutral
221,221,"DRC #Ebola: CMRE update, January 13 https://t.co/71DjG8JfQj",2020-01-14,20.2036697644274,8.747469955032884,neutral
222,222,Kahindo is the director of Komanda Primary School in #DRCongo where 3000 students begin their day with lessons on h… https://t.co/0rrh94pjEo,2020-01-14,22.49980974619379,1.8234560361053611,positive
223,223,#Ebola vaccine trail ongoing in #DRC. Great collaborative effort. https://t.co/jtkOZ5JBpe,2020-01-14,12.882665914492563,8.964858953810698,neutral
224,224,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up and builds research capacity against… https://t.co/CVoqZRTKzC,2020-01-14,12.998404608538257,-0.7489396559756489,positive
225,225,The CUBE makes it possible for health workers to safely provide more intensive care to #Ebola patients. Watch Dr. K… https://t.co/HzT1TxRTZ9,2020-01-14,13.195607058241652,13.56484269575627,neutral
226,226,Min Gould toured @WHO’s Africa Regional Office today. The Centre helps to promote health &amp; coordinate responses to… https://t.co/lko2fZQ3yU,2020-01-14,22.63957296197851,6.092528144578635,positive
227,227,"Opened Special Issue ""Vaccines for Ebola Virus and Related Diseases"" by Guest Editor Prof. David A. Schwartz. Recei… https://t.co/WZFzJi11AM",2020-01-14,16.723476075652382,6.657463544025596,neutral
228,228,"Aujourd'hui, la min. Gould a visité le bureau africain de l'@OMS, qui promeut la santé et coordonne les réponses au… https://t.co/1xZgx6Xbs0",2020-01-14,25.606629382764552,8.203959363946076,positive
229,229,Check out Prof Lokesh Joshi's article for @rte discussing how @nuigalway based start-up Aquila Bioscience hope to h… https://t.co/mVUrhpVYY8,2020-01-14,27.859411226012273,11.154401271713795,neutral
230,230,#Ituri : 4 blessés dans une attaque des équipes de la riposte contre #Ebola par « la communauté » à #Bandibwame… https://t.co/1J2D11w0VZ,2020-01-14,26.935077548945422,1.3082230433350772,positive
231,231,"#Pandemic Threats and Health #Emergencies 
News Pouch 14 January 2020 
Highlights latest research and policy articl… https://t.co/sFyroAwbn2",2020-01-14,22.963434142000516,9.682158762805992,neutral
232,232,"Latest figures show DRC Ebola outbreak is second biggest on record
https://t.co/jnilZxcz2n
#DRC #Ebola https://t.co/X9Y4oZAgiH",2020-01-14,21.32300278167822,6.682406357237067,neutral
233,233,"The #Democratic Republic of Congo (DRC) is grappling with the world’s second biggest #Ebola outbreak on record, the… https://t.co/AoT7JTcW0A",2020-01-14,19.192413778598585,1.184719579581146,neutral
234,234,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine. https://t.co/wxaooqbwls,2020-01-14,22.831388033073786,3.1841797055676446,positive
235,235,Moving Conversations and Relationships into Action!  https://t.co/Biq6MnCRye $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/Wbf7J822y4,2020-01-14,20.82702659051981,7.32766092600127,positive
236,236,Lutte contre la maladie à #virus #Ebola           https://t.co/QEUJuB4Xrz,2020-01-14,23.24840194196081,6.783912558293683,neutral
237,237,@cstambul @Validamentre Cristo si è fermato CON l'#ebola!,2020-01-14,16.87134509505924,-4.629945173287947,positive
238,238,Im @dlfkultur: Historiker Hubertus Büschel zur Geschichte der #Entwicklungszusammenarbeit. +++ Budget für @BNITM_de… https://t.co/GitOp8jTuJ,2020-01-14,15.793832214278344,3.3589946285694787,neutral
239,239,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/8e2VrdBDCM,2020-01-14,21.70726925903039,8.229236943388536,positive
240,240,@sono_farmaci @Validamentre E poi... “Cristo si è fermato a #Ebola”,2020-01-14,19.185815518731612,10.06390873691625,neutral
241,241,#Houston #Health #Museum eye-opening conversation on the harrowing accounts of the #Ebola outbreak in African… https://t.co/IMpGYLNEg4,2020-01-14,23.173348397953916,5.911334059244327,neutral
242,242,#RDC #ITURI Quatre blessés dont deux graves bilan d'une attaqué  des hommes armés non identifiés contre une équipe… https://t.co/HztWEZxdJu,2020-01-14,21.49621297950368,0.31225288742895163,neutral
243,243,"ongoing crisis highlights urgent need to develop safe, effective #vaccines against #Ebola. goal has been priority f… https://t.co/9wghu8eFW0",2020-01-14,25.944938263529078,6.511146716908008,neutral
244,244,Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt;&gt;… https://t.co/CrDh0MsM5j,2020-01-14,18.45565880247286,10.67850722864881,neutral
245,245,“I explain that people are often [#Ebola] vaccinated without consent...[WHO press officer] replies that they must h… https://t.co/VvLJ1Iustw,2020-01-14,22.876069895990454,-6.353774350886878,positive
246,246,"L'@IOMBurundi en collaboration avec le @mspls_bdi avec le soutien de @DFID_UK
 @JapanGov
 &amp; @UEauBurundi
a organisé… https://t.co/z0GQuvc01i",2020-01-14,24.572906702860617,-2.896477374411319,positive
247,247,Buried alive: lessons from #Haitiearthquake ⁦@baltimoresun⁩ #disasterresponse #Ebola #malaria #Haiti  https://t.co/szjw4jaXCi,2020-01-14,22.249567006558447,-4.395423565893839,neutral
248,248,#Ebola #EbolaDRC #EBOV in the DRC: 410 suspected/3398 total confirmed &amp; probable cases (118 probable/3280 confirmed… https://t.co/7ssLaeVvuS,2020-01-14,23.36186388022005,-3.076100066349321,neutral
249,249,L'épidémie de la maladie à virus #Ebola n'est pas encore terminée. Nos équipes travaillent chaq jr &amp; visitent les m… https://t.co/DaJW1G0paC,2020-01-14,17.836368268929913,-0.731747499118165,neutral
250,250,"#Burundi @MuyingaProvince  au point d'entrée de suveillance #Ebola en commune #butihinda, frontière #Kobero, les in… https://t.co/4GhC5RTXc6",2020-01-14,29.31794975798266,4.011418098645154,neutral
251,251,"Great to host Hon Karina Gould, Canada’s Minister for International Development in the SHOC room, our emergencies n… https://t.co/2izqAnGAXP",2020-01-14,23.228662602736186,1.3291958073525985,positive
252,252,@HelenBranswell: At start of the 2018 #DRC outbreak we had #Ebola #vaccine. Why didn't @WHO role it out en masse? W… https://t.co/Mv37VzE1Cz,2020-01-14,21.081890673474216,8.74566730812044,neutral
253,253,#Ebola « Pourquoi ça ne finit pas ? » : l’inquiétude monte après la réapparition du virus dans des localités de l’e… https://t.co/QqEm3IPLG9,2020-01-14,20.522423216559407,0.7007822498630878,neutral
254,254,Looking at total health ODA spend in Sierra Leone only tiny fraction in health workforce development and this has d… https://t.co/koAn4TqUca,2020-01-14,24.416322410859852,6.893246476991084,neutral
255,255,"#RDC #Canada La ministre Gould, sera en #RC et en #RDCongo cette semaine pour travailler avec les partenaires du Ca… https://t.co/ffctWpc53W",2020-01-14,24.06097649698451,6.394527736606074,negative
256,256,"Pour ceux qui ont aimé #Chernobyl, le drama scientifico-catastrophe #TheHotZone est très fort aussi, et bien trop s… https://t.co/0FF80y2pBy",2020-01-14,26.403305288552595,2.1623170062475854,neutral
257,257,"@ShPublicHealth Answering your own question: Many #Africans continue to die from preventable diseases (#Ebola,… https://t.co/g9PxgSryoH",2020-01-14,22.386930501853602,2.697255051793168,neutral
258,258,"#ebola , How do you make a corner move ? Antarctic continent",2020-01-14,18.103169383824255,5.825012492503448,neutral
259,259,"""Medical professionals need to find a way to counter the anti-vaccine media empire by mounting a vigorous pro-vacci… https://t.co/8O4gikx6A0",2020-01-14,13.494152504791723,3.2591210565067525,positive
260,260,Check out the @Cardno  @P4_Project's video gallery. It highlights activities leading to better public health outcom… https://t.co/kwJtmfpY4P,2020-01-14,23.03600780504311,9.373419983510967,neutral
261,261,Best written summary of the #Ebola #DRC outbreak I have read. Zero hubris. Add in the additional missteps by the go… https://t.co/chJyUmEYtJ,2020-01-14,18.90546184726628,3.0390327164623576,neutral
262,262,"Grâce au soutien de @DFID_UK @JapanGov &amp; @UEauBurundi, la semaine dernière l'OIM a collaboré avec @mspls_bdi pour m… https://t.co/cXjE5ZJhR9",2020-01-14,20.983067433652103,5.748040891687691,neutral
263,263,"Bien que #Ebola fait des morts, croire à son existence n'est pas facile pour certains habitants. @OMSRDCONGO… https://t.co/Zs9TJPgQSE",2020-01-14,18.347852162856327,1.5339582794166131,neutral
264,264,"En 2020, 16 meses después del inicio del brote de #ebola en el #Congo , el virus sigue muy presente. Ya van 2.232 m… https://t.co/vHgdmE8DpI",2020-01-14,16.994484695632238,-1.0416092264592631,neutral
265,265,"🇨🇩 | El #ébola sigue muy presente en la República Democrática del Congo.

👤 @Evissx

https://t.co/3JjEbCKODH https://t.co/NWGewSlcQi",2020-01-14,13.68291362973756,9.822543876701086,neutral
266,266,"Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 
https://t.co/NLTCOK8uQg",2020-01-14,23.290604487622844,6.351558635994833,positive
267,267,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/eqDqub57q1,2020-01-14,24.29218895520936,8.625042900067452,positive
268,268,So utterly #humlbed to support this incredible human being @MandewaCole and his team @TheLNP A true inspiration - w… https://t.co/wNQxB5MLpB,2020-01-14,29.04275963168922,1.8822526925200873,neutral
269,269,#vaccination contre #Ebola en #RDC https://t.co/2L0R7NaVAG,2020-01-14,23.63894104877278,13.392047496882062,neutral
270,270,Zones de santé les plus affectées par l'#épidémie d'#Ebola en #RDC https://t.co/ecoFE79rVg,2020-01-14,18.77760528651692,10.041855268665325,positive
271,271,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/TntGK9Bxxv,2020-01-14,19.573872124303403,5.9607546836533984,neutral
272,272,"#Ebola10_RDC Situation épidémiologique du 13 Janvier 2020 avec les données collectées jusqu'au 12.01.2020 👇🏾

➡… https://t.co/MuCcPdKlsL",2020-01-14,18.54872315510073,5.6863618580140605,neutral
273,273,"Can We Reach 75 Followers for this Account Please
#BattleMemesByOmari #HeyGuysItsOmariPlzBeMyFanCuzImLonely… https://t.co/3THCZV95Yo",2020-01-14,20.7974493249855,3.1363927981888153,neutral
274,274,"14/01/2019 The fight against #Ebola virus  continues , the staff of @KinihiraProvin1 were reminded about how to to… https://t.co/wdQY5NmQnA",2020-01-14,12.90799999957818,-4.932038439466595,neutral
275,275,"#RDCongo #Ebola : 3 nouveaux cas enregistrés à Beni après une période d’un mois sans cas positif
https://t.co/LHpB6g9FAC",2020-01-14,21.631608434876455,2.82953566525779,neutral
276,276,#Ebola #DRC #youthinvolvement https://t.co/R0CcYKCdA7,2020-01-14,21.656141874476862,3.2410169334224816,positive
277,277,"Tout de même, aucune nouvelle province ni zone de santé n’a rapporté un nouveau cas confirmé ou probable d'#Ebola.… https://t.co/6FryzRfvVk",2020-01-14,27.036586711777762,8.596434647042383,neutral
278,278,Une nouvelle aire de santé (AS) a rapporté un cas confirmé de la maladie à virus #Ebola dans la zone de santé de Mu… https://t.co/wFMJz2YflR,2020-01-14,20.97478941712027,15.407157112559215,neutral
279,279,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 13 jan; données du 12 jan 2020 incluant le récapitu… https://t.co/NF7cX8JXTw",2020-01-14,15.859689803854597,2.4919410802504283,positive
280,280,Thanks to the DRC army for rescuing some of our team members who were attacked in Badibwame #DRCongo while supporti… https://t.co/OSkpstr80x,2020-01-14,21.76034231670157,-0.168357510074153,neutral
281,281,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/lXvpNe8upW,2020-01-14,18.86034949365511,5.121204560330689,neutral
282,282,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/ADPdMlChx8,2020-01-14,23.042710483733373,7.314146012117323,neutral
283,283,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/K6nLQduJqf",2020-01-14,29.163182784953516,3.270084166737192,neutral
284,284,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/m0jwOsOs45",2020-01-14,25.562029144037727,9.13677770816728,positive
285,285,Moving Conversations and Relationships into Action!  https://t.co/jt375rftbh $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/fzngl5w4LG,2020-01-14,20.501295074801163,3.72530166471946,neutral
286,286,"News Scan for Jan 13, 2020 https://t.co/mRF5lpes3r  #Ebola",2020-01-14,16.718595104979222,2.449987368979224,negative
287,287,"PREVAC-UP : L’étude évaluera également l’effet des co-infections, comme la malaria et les helminthes, sur la répons… https://t.co/axdtVLu2zu",2020-01-14,20.99598965841184,9.37015736208308,neutral
288,288,#Ethics case: How should Dr R reconcile the cultural importance of honoring local burial rituals with his obligatio… https://t.co/hd21qXezjd,2020-01-14,16.035584472616723,8.509918264527409,neutral
289,289,Please follow @sl_child to hear about the work with #ebola #orphans in #tombo #SierraLeone @idriselba https://t.co/68YOy9Dag6,2020-01-13,29.8893397316836,9.992927264522429,negative
290,290,@CIDRAP News Scan for January 13 https://t.co/7k2ayZ4R87 #Ebola #CWD #vaccination #avianflu,2020-01-13,19.80349668888055,1.16079230700766,positive
291,291,Couldn't agree more–effective engagement at all levels has been critical to scaling up access to effective #Ebola i… https://t.co/D6JzLWsWz7,2020-01-13,14.194805783062126,1.896855015882398,neutral
292,292,NEWS SCAN: New DRC #Ebola cases; More #CWD in Minnesota; Mandatory vaccination in Europe; #Avianflu in 3 nations… https://t.co/KlMR2aIUkF,2020-01-13,25.877621951715188,3.7316348721378985,neutral
293,293,"Great piece on the distrust that permeates the #Congo #Ebola response, and how an anthropologist is trying to turn… https://t.co/v5P9MKkLTG",2020-01-13,25.06496010936917,4.538121250829974,neutral
294,294,13ene2020 #NacionalDSN R.D.#Congo - Seguridad frente a pandemias y epidemias #Ébola https://t.co/XaAUr6CPpd @WHO➡️… https://t.co/QKq6md5d6K,2020-01-13,22.845727904709644,1.6813599965191464,neutral
295,295,"#Ebola au Nord-Kivu: 3 nouveaux cas confirmés  dans la zone de santé de #Beni

#RDC
 https://t.co/XnNgtWEGEr via @ElectionNet",2020-01-13,15.561888173401542,5.886320470478986,positive
296,296,Sometimes guidelines can have major impact.  These have helped change the management options available for dealing… https://t.co/5Mzmi4NCmu,2020-01-13,27.590058962040615,0.9062694633740578,negative
297,297,"Jophet survived #Ebola, but lost his son, wife &amp; mother to the disease. He now cares for children at a @UNICEF-supp… https://t.co/R7zsLyBOSD",2020-01-13,18.85981346040128,9.348389810686873,neutral
298,298,#Ébola: la preocupación aumenta después de que el virus reaparece en localidades del este de la RDC https://t.co/tIXi1HyTzD,2020-01-13,25.67472711215081,10.408885339008531,negative
299,299,"“In less than half a decade, #Ebola has gone from being nearly a death sentence to a #vaccine-preventable disease.”… https://t.co/BNIWsG1d5s",2020-01-13,19.2324133238736,8.269516706906147,neutral
