title,Lat,Long,Date
RT @CDCgov: Sierra Leone is fighting #Ebola and educating its residents one big idea at a time. This week\'s #EbolaBigIdea is SAFE BURIALS S…,11.045454637403571,3.0133552781807045,01/09/2014 06:31 PM
Find out what\'s being done to honor the 1st US patient who died from the #Ebola virus at 10 #charlotte #clt @myfoxdfw http://t.co/yXr7fxK2rL,12.290828130084991,4.495451280017128,01/10/2014 12:45 AM
Our #hospital is safer since #Ebola #bonsecours #stfrancis,10.771824485339856,1.3133649442061472,01/09/2014 09:49 AM
"#Ebola death toll tops 5,000; steep rise in Sierra Leone cases: WHO http://t.co/PgOHIkxHOr via @feedly",11.19244917855538,2.834396058169741,01/08/2014 07:59 PM
Interactive #Ebola outbreak timeline http://t.co/TkAhI4oeu6,14.240652885896132,2.921544276731008,01/09/2014 03:54 PM
ChuckCJohnson joins me #GOTNEWS #EBOLA #FERGUSON #UPDATES #TCOT LISTEN-&gt; http://t.co/AvEWODyU4R,15.741229081876945,0.42756181947463867,01/09/2014 06:26 PM
"Fun Fact: Bea told me she prefers hanging out with black boys instead of me, her Bestfriend. #ebola #wut",14.558529573451038,3.7543618070264637,01/10/2014 12:57 AM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,11.146492763135878,2.221682996912385,01/08/2014 06:00 PM
RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,15.348503825958112,2.78821410560986,01/09/2014 05:12 PM
RT @DavidFisman: @AMREFCanada thanks for an amazing and stimulating evening.  Great discussion on #ebola in context.,10.826045018598386,3.4825889210751013,01/10/2014 03:46 AM
RT @ONECampaign: SHOCKING: One in 7 women risk dying in #childbirth in #Ebola-hit countries  http://t.co/nf2gA7CQxC via @Reuters http://t.c…,12.775781663767592,2.5497443739999786,01/08/2014 02:49 PM
RT @EbolaOutbreakUS: RT Minnesota loses track of people being Monitored for Ebola in #Minnesota ! http://t.co/64BJkQKcRG #Ebola Gander Moun…,14.652406479499497,3.532963216028034,01/09/2014 03:26 AM
“@YouAintBaut_It: @kyledrane  😂😂😂😂😂😂😂” now get out my mentions and get to the doctor. #ebola,15.027297895352605,1.3561694741591506,01/09/2014 04:32 PM
"First Outbreak Quashed, #Ebola Reappears in #Mali  http://t.co/PfzAmGS78Z via @nytimes",11.924108212987939,3.7031468308099456,01/10/2014 03:51 AM
"RT @Scrivener3: #Ebola Outbreak Deaths Pass 5,000TOTAL DEATHS = 5,160INFECTED = &gt; 14,000http://t.co/TDsJCuMtsG http://t.co/Z4hgwzgnBl",14.433774975070504,-0.3266618557642862,01/09/2014 11:11 PM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,16.459015146909255,-0.15066390477026648,01/09/2014 09:22 PM
Review Into £200K Academy Heads\' Salaries http://t.co/eHZ9CqnZil #skynews #ebola #iphonewallpaper #hdwallpaper,11.305293668818877,0.963681875465914,01/09/2014 05:30 PM
RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,14.327444796296607,4.749824284455117,01/08/2014 03:25 PM
"RT @KentPage: Sierra Leone: #Ebola social mob work coordinated by @UNICEFSL has put out 200K posters, 40K factsheets &amp; 1.5M SMS http://t.co…",15.668312275350667,1.3526289110785985,01/10/2014 03:58 AM
"@andrewwlittle: more important issues facing humanity? #Ebola #SyriaCrisis. If we can\'t solve those, be thankful we can do #CometLanding",13.844416929307648,3.149561843037903,01/08/2014 04:17 PM
unbelievable RT @steve1johnson: This is staggering...Eyewitness to Hell: Life in #Ebola-Ravaged Liberia http://t.co/qvLGRQZIH6,14.980306055345684,3.7882722403435043,01/09/2014 05:46 AM
"RT @loudobbsnews: The #Obama WH needs $6.2B to fight #Ebola, but the @UN is only asking for $1B.  Sen @JohnBoozman explains #LouDobbsTonight",12.16136892160571,0.8346145535609761,01/09/2014 10:23 AM
RT @PlexusVentures: #Fujifilm says its #flu drug is an #Ebola solution in waiting - @FierceBiotech: http://t.co/Hg81TiIGrc #biotech,14.703413290151495,1.752709836077834,01/08/2014 05:46 PM
@AHAhospitals urges Congress to dedicate funding for #hospital #Ebola preparedness http://t.co/y5O4VxKcwj,14.408484033081178,4.740180848704802,01/08/2014 04:45 PM
"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",12.726536287093843,0.607965699268854,01/09/2014 03:19 AM
Online Homeland security: #Sierra #Leone - #Ebola Virus Disease http://t.co/aqECv6lMu8,15.960927421215395,5.286470650975719,01/10/2014 01:05 AM
RT @girlslovecj_: Hot Nigga Remix😂@Mrsamiamtv #shmoneyremix  #AfricansBeLike #Ebola https://t.co/AKJt61yLTl,11.707536778860572,3.428073083676642,01/10/2014 02:04 AM
RT @blacklooks: A history of medical killers in #Africa #Ebola #HIV #poison #sterilisation http://t.co/5YMrdH0j86 cc @ducorwriter V/ @afriq…,12.685551326881928,1.8149171601394345,01/08/2014 09:25 PM
"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",14.896936170700375,0.31378749267640327,01/09/2014 05:19 AM
Be careful or you may catch \'Fearbola\' http://t.co/QMfz3HvUyg via @HuffPostCaLiv #cdnpoli #cdnhealth #ebola #publichealth #scicomms,15.696472943720009,2.9536530015085756,01/09/2014 09:51 AM
Ebola Outbreaks Hot Spots💀http://t.co/lwD18ZJko1💀 #Ebola #Africa #RedCross #WHO #UN #USA #UK#Canada #Australia #RT,12.444542209011752,-0.45341569134102855,01/09/2014 09:16 AM
RT @YannMSF: #Ebola: #MSF Online Briefing Now Available to the Public  http://t.co/WqSnY8W8hL http://t.co/Qo9BVL3FrC,12.507934835163608,0.39189718677909724,01/09/2014 04:16 AM
RT @ONECampaign: SHOCKING: One in 7 women risk dying in #childbirth in #Ebola-hit countries  http://t.co/nf2gA7CQxC via @Reuters http://t.c…,12.182092563076404,-0.358135926096101,01/09/2014 12:33 AM
#Ebola victim Eric Duncan’s family has settled $$$ with Dallas hospital.TX has a cap on Frivolous lawsuits anyway.  http://t.co/NNcJ1yRC2M,12.866616012162002,1.1955092293373197,01/08/2014 08:21 PM
RT @mercycorps: Skyrocketing food costs &amp; a decrease in income are part of the economic toll caused by #Ebola. Read more: http://t.co/Zv14Q…,16.16238732636976,3.560782514152094,01/08/2014 09:09 PM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",10.583325473824349,4.441484715574223,01/09/2014 02:27 PM
"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",11.217723333234343,4.027813618443037,01/09/2014 01:52 AM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,12.067159937384156,3.5793043297355736,01/08/2014 08:56 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,12.903619834657636,2.362061801578955,01/08/2014 05:09 PM
Online Homeland security: #Sierra #Leone - #Ebola Virus Disease http://t.co/k6cGqoKXcY,14.468628644389383,2.2849300927293807,01/09/2014 05:50 PM
RT @CDCgov: #CDCintheField from Jana: Presenting outline of social mobilization activities to increase public awareness on #Ebola http://t.…,13.448772127792619,3.237997456641437,01/08/2014 08:10 PM
RT @PolitiFact: Release of NY doctor means there are no known cases of #Ebola in the U.S. Here\'s our most recent checks on the virus. http:…,12.165499077361257,5.457851313766311,01/10/2014 03:35 AM
"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",13.231641857043568,0.735270359644544,01/09/2014 01:28 AM
#Ebola death toll passes 5000 - Belfast Telegraph http://t.co/MqicspyMnd,14.337710305341052,1.2463886105218884,01/09/2014 05:02 PM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11.972964967463996,0.7523774282902902,01/10/2014 12:38 AM
RT @EbolaPlan: #Ebola Ebola: for-profit disaster capitalists are already out looking to make money f  http://t.co/pJ6a8MhvlO http://t.co/tl…,16.400970314647978,3.782013216842021,01/09/2014 02:23 AM
RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,15.592024167018035,2.2427141254816036,01/08/2014 07:37 PM
"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",14.010979464534842,0.11042836986800442,01/09/2014 01:04 AM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,13.52016463811274,3.089689884338491,01/10/2014 02:18 AM
RT Minnesota loses track of people being Monitored for Ebola in #Minnesota ! http://t.co/64BJkQKcRG #Ebola Gander Mountain #mnwild #NYC,15.028232153352727,-0.1394557044266196,01/08/2014 05:44 PM
RT @advtecllc: @GulpClearWater  #technology to #STOP #EBOLA #savetheworldswater and our #Earth is here! http://t.co/bbh0Nbsgp1 WHO CARES? T…,15.719026208788994,4.6223667450322745,01/09/2014 11:13 AM
"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",10.698127002760463,0.29655883564437513,01/09/2014 09:50 PM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",13.453533099639145,0.9323979838390302,01/08/2014 01:59 PM
#OtherExcusesForDemLosses Libs were afaid #Ebola was in the voting booths,11.39509409192796,3.210192413082395,01/09/2014 08:29 PM
RT @gemhq: @BTCAgainstEbola uses #Bitcoin donations hub to reduce #remittance fees &amp; better fund the global fight against #Ebola http://t.c…,10.664889833887734,0.7771723758644684,01/10/2014 01:18 AM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,12.459028725559069,3.3984845527897996,01/09/2014 07:55 PM
RT @CDCgov: Unsafe burial practices are a major cause of new #Ebola cases in Sierra Leone. This week\'s #EbolaBigIdea is SAFE BURIALS SAVE L…,10.977776620809658,2.836198487116119,01/09/2014 05:20 PM
"RT @duracelqc: PBO get elected, spike in gun sales, why are\""Whites\""men afraid? Healthcare heroes treating #Ebola patient, detained. Now #Fe…",13.091721999491222,4.242573483667424,01/10/2014 03:43 AM
"RT @DrFriedenCDC: Emerging disease threats, incl #Ebola, remind us of the impt of detecting, controlling &amp; reporting diseases early &amp; effic…",14.75564557207996,2.375972888704921,01/09/2014 03:16 AM
"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",16.012376132442206,5.324620512992134,01/10/2014 04:01 AM
RT @Dr_Ran: #Ebola #NPC1 RT @physorg_com: Researchers find \'key\' used by ebola virus to unlock cells and spread deadly infection http://t.c…,11.590206380635404,5.321155715249023,01/09/2014 03:31 PM
RT @JermaineWatkins: This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,12.386931428110742,1.9158936144055834,01/09/2014 07:29 PM
@NicoleCOP thought you might be interested in new data on private giving to #Ebola v. private giving for other crises http://t.co/adwvaZWGXX,14.69076453936234,5.112868836681835,01/08/2014 11:50 PM
"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",14.537388165719697,5.100695959733358,01/09/2014 09:06 PM
"@ReIntonation also, Facebook is asking me for donations for #Ebola while it is clearly a #falseflag. You think I\'m dum, @facebook?",15.69763114577765,1.4133562729154134,01/09/2014 03:38 PM
"RT @DrFriedenCDC: Sen. Bill Frist, MD: “No time for complacency” in must-read new op-ed on #Ebola response: http://t.co/mp6iNzT9LD @FoxNews",13.41370799408111,0.9112672067306054,01/09/2014 08:46 AM
"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",13.865953693175364,3.667042416263997,01/10/2014 01:49 AM
#Ebola Ebola: for-profit disaster capitalists are already out looking to make money f  http://t.co/pJ6a8MhvlO http://t.co/tlKkcTHqN6,14.459465171641831,4.847917885535669,01/09/2014 03:32 AM
RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,12.459364865274573,3.9418188726574206,01/08/2014 07:50 PM
RT @CDCgov: Sierra Leone is fighting #Ebola and educating its residents one big idea at a time. This week\'s #EbolaBigIdea is SAFE BURIALS S…,12.762552281378424,-0.4302769177336794,01/10/2014 01:19 AM
RT @MoNscience Cld u walkthru #Ebola ward w/o catchng virus? video game could teach u how.http://t.co/uwluXlv8zr @nprGlobalHealth @shiftlabs,15.64849531009971,5.206070940574279,01/09/2014 06:17 AM
RT @MoNscience Cld u walkthru #Ebola ward w/o catchng virus? video game could teach u how.http://t.co/DJNV8crBKv @nprGlobalHealth @shiftlabs,15.387698390974496,1.5426797654614197,01/09/2014 03:15 AM
A history of medical killers in #Africa #Ebola #HIV #poison #sterilisation http://t.co/5YMrdH0j86 cc @ducorwriter V/ @afriquiana86,13.073687586396344,5.085659619086395,01/09/2014 10:42 AM
"#ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakChat",14.610725552415577,2.2320906072513576,01/09/2014 10:03 PM
"#Ebola Fears, Start Of #Flu Season Spur Jump In Sales For Clorox Disinfectant Wipes http://t.co/ZShy3KwXgE #data #cbssf #virus #health",14.37569440239808,3.7697863617044254,01/09/2014 08:14 AM
RT @JermaineWatkins: This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,11.479016268609422,5.373588567763016,01/08/2014 03:04 PM
"RT @archietse: After weeks of fewer #Ebola cases in Liberia, @WHO says it appears “trend is real” http://t.co/cHEArMXp33 http://t.co/RRjtnf…",13.105001344233338,0.12461058737328345,01/09/2014 09:01 AM
"Fake \""pandemics\"" are another game of mind control!http://t.co/nN0IdWpmIn #news #fraud #lies #TGDN #pjnet #tcot #ccot #waar #ebola",12.93405301002567,0.10105588645709318,01/09/2014 01:01 PM
I don\'t understand the fuss over the #CometLanding. Surely there are infinitely more important issues facing humanity. #Ebola #SyriaCrisis,14.924438417286161,0.9627606550085668,01/09/2014 10:45 PM
@danieltosh until you cute #ebola I\'m only watching reruns. I\'m that cool.,15.884531783280398,2.069948613224577,01/09/2014 05:06 AM
Online Homeland security: #Senegal - #Ebola Virus Disease http://t.co/1awbnLEr2k,16.445355933134394,0.1591588814030187,01/09/2014 06:40 AM
Watching @SouthPark #RandyIsLorde #alexfromtarget #rachelfromwalgreens #hashtag #Ebola,15.744767196943682,-0.3666286681314235,01/10/2014 12:41 AM
"RT @AllergyKidsDoc: Actual discussion:Parent \""I want #Ebola vaccine for my child\""Doc \""There isn\'t one, but we have #flushot\""Parent \""We d…",11.275923785237616,3.942510250559078,01/09/2014 07:19 AM
@AMREFCanada thanks for an amazing and stimulating evening.  Great discussion on #ebola in context.,15.965094879153046,1.3193180729716716,01/09/2014 03:32 PM
"#Ebola Outbreak Deaths Pass 5,000TOTAL DEATHS = 5,160INFECTED = &gt; 14,000http://t.co/TDsJCuMtsG http://t.co/Z4hgwzgnBl",10.740605148543876,1.6236340576427049,01/09/2014 12:03 PM
This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,10.706952049176873,0.27714104739148704,01/08/2014 10:18 PM
Heat limits time doctors can spend in PPE to treat #ebola patients. @USAID @WhiteHouse challenge: design better suit http://t.co/9pkHzixmWB,13.892418206436327,0.237531582444241,01/08/2014 03:33 PM
RT @hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,12.5029923527736,0.693437894302003,01/09/2014 09:47 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,12.498606840357194,3.9441306927021573,01/09/2014 10:22 AM
"Perspective: #Ebola is rampant in west Africa while American scientists are busy discovering the \""stupidity\"" virus: http://t.co/dGyGmB8fGI",15.914213253983638,0.5799015903699896,01/08/2014 04:52 PM
RT @Oritavancin: No evidence the Ebola vaccine causes autism!#autism #aspergers #Psychiatry #healthcare #CDCwhistleblower #ebolahttp://…,14.019850424951272,3.7217318806633033,01/09/2014 06:09 AM
"PBO get elected, spike in gun sales, why are\""Whites\""men afraid? Healthcare heroes treating #Ebola patient, detained. Now #Ferguson WTH, w/RW",14.885107246514035,0.18856391146363904,01/09/2014 02:57 PM
"RT @KCBSNews: #Ebola fears, start of #flu season spur jump in sales for Clorox disinfectant wipes http://t.co/pFERvhzM1c",10.897075919320297,2.3650840280089374,01/09/2014 05:38 PM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",15.181401439740338,2.3592635075472526,01/09/2014 11:48 AM
"RT @AMREFCanada: @DavidFisman giving the #AmrefCoffehouse crowd an overview of Ebola -it\'s history, how it is spread #Ebola",12.254646991797035,-0.40236643167724573,01/09/2014 07:28 AM
Online Homeland security: #Senegal - #Ebola Virus Disease http://t.co/z3DP2aIsQF,14.275076249223549,2.5832463248877024,01/08/2014 07:14 PM
RT @AskCheyB: VIDEO: #EbolaLoveStory Can #CraigSpencer #MorganDixon romance survive #Ebola? http://t.co/XgjA2A1opL  @ChasingNJ @FOX29philly…,11.483663112111458,2.6236204062700974,01/08/2014 08:37 PM
RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,15.042270801912478,2.6561822250492133,01/08/2014 06:19 PM
"RT @AllergyKidsDoc: Actual discussion:Parent \""I want #Ebola vaccine for my child\""Doc \""There isn\'t one, but we have #flushot\""Parent \""We d…",15.799896374037687,2.1311681470284087,01/09/2014 04:41 AM
"RT @africarenewal: #WestAfrica on brink of major food crisis in wake of #Ebola outbreak, warns UN special rapporteur http://t.co/5MN3mYeGmw…",14.329521340141092,2.5955562307874307,01/09/2014 01:11 AM
I\'m not a nurse or MD but would want to help on the ground in west Africa in the #ebola fight. But how @msf ?,12.695179703268789,2.152171711547383,01/09/2014 11:14 AM
"Swimming, touching, and per diems - stories from the #Ebola response in West Africa. https://t.co/owxFcSe2FC on @aid_leap",15.67863105979502,3.565252721682472,01/09/2014 09:40 PM
#pray #hope #Ebola #victims #death #toll #outbreak #rises African - Hope - Devotion riddim [Tribute Song ] http://t.co/uRemrmxPc2,14.380153870171625,-0.07547687049668994,01/08/2014 02:54 PM
"UAB nixes university-funded trips Sierra Leone, Guinea, Liberia over #ebola concerns http://t.co/nDj0PwSbVX http://t.co/LWS2osweBt",10.81047924997701,0.6972874965734608,01/09/2014 03:59 AM
RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,13.994177798085406,5.395536630689203,01/09/2014 10:10 PM
People talking about #EBOLA is getting annoying,12.118284286670544,0.14181115945634826,01/08/2014 05:53 PM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,14.666513216076563,1.6625929476022785,01/08/2014 10:02 PM
This is #BS. Can the USA sue Duncan\'s estate for bring #Ebola here? How bout the 2 nurses who got sick. #FHim https://t.co/8iT2qE2IN3,12.686223328087625,2.1368837136668537,01/10/2014 01:11 AM
"RT @WhySharksMatter: Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching thi…",15.79103272037427,-0.09979636904423739,01/08/2014 06:44 PM
"RT @WhySharksMatter: Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching thi…",11.28310811552646,1.6239396422427106,01/08/2014 01:38 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,10.536326486048534,1.8161308736753448,01/09/2014 03:00 PM
"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",14.757054249397214,2.6253571460598453,01/08/2014 09:37 PM
"Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching this movie #OutbreakChat",13.360564878902252,0.0538651839808062,01/09/2014 12:46 AM
RT @hniman: #Ebola nosocomial cluster in Pasteur Clinic in Bamako Mali grows to five #EbolaOutbreak CIDRAP http://t.co/3BtjBU0Cc9,12.765342852064805,4.066577433900911,01/10/2014 03:26 AM
RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,12.697173259072112,1.5653062912888718,01/09/2014 10:24 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,12.494121078263493,2.2980215551268657,01/09/2014 10:25 AM
RT @bill_easterly: Bono brings back ‘Do They Know It’s Christmas?’ 4 #Ebola; it wasn\'t insulting enough the 1st time. http://t.co/xAEMEznZUK,16.213836104703944,3.8265244601659463,01/09/2014 02:35 AM
"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/fQlbLT0T6u http://t.co/G4XOzXZrpa\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/fQlbLT0T6u http://t.co/G4XOzXZrpa\"",""Twitter for Android",11.792189290745261,5.167482247312981,01/09/2014 03:14 AM
RT @UNFPA: .@UNFPA is recruiting skilled maternal health volunteers to serve in #Ebola affected countries. Interested? http://t.co/MT3mdRna…,14.13480089334692,-0.5399946005918634,01/09/2014 10:34 PM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,16.03195419383325,2.089722363482914,01/08/2014 08:44 PM
@cnnbrk @CNN @FOXTV @msnbc did we fix #Ebola ? We\'ve been awfully quiet after the elections...hmm,11.16302451182651,0.726835992477163,01/09/2014 04:56 AM
#WeCanLandOnACometButWeCant cure #ebola,16.02723018382452,2.334634702261888,01/09/2014 01:47 PM
RT @jasonwheelertv: Looked thru #Ebola lawsuit. No damage amount was specified. And still no word on the amount of settlement between Dunca…,15.168017290363553,4.801484434488383,01/09/2014 03:01 AM
"Not ONE case of #Ebola in America presently.
Surprised? You've been watching TV 'news', then.
There's your problem.",12.38981538957056,3.957512282492371,01/09/2014 02:01 PM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,14.355075116580686,0.19877705518540445,01/09/2014 10:17 PM
Sobering re #HIV lessons from @H20Melb 14 die a day in Oct 2014 in west Africa from #ebola but 685 on same day from #HIV/AIDS,15.008697608714213,0.9696985605652735,01/08/2014 01:57 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,14.98665541211945,1.8043024383094046,01/09/2014 04:52 AM
"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/RqQFhm3uRL http://t.co/9mDrtnOJFK\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/RqQFhm3uRL http://t.co/9mDrtnOJFK\"",""Twitter for Android",12.837947245799302,5.123389704438837,01/10/2014 03:58 AM
"Next week should be a lot of fun… #amnesty, #Fergsuon, #ebola, #Benghazi , #irs, #holder",12.672423615978218,3.0366650034508336,01/09/2014 06:17 AM
RT @mercycorps: Skyrocketing food costs &amp; a decrease in income are part of the economic toll caused by #Ebola. Read more: http://t.co/Zv14Q…,16.030619100808682,0.37681575191945704,01/10/2014 03:38 AM
RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,11.469232738988497,0.33306136675864373,01/10/2014 03:55 AM
"RT @BPForumMag: \""The virus is more nimble than the human response to it.\"" Govts &amp;orgs strive to be as agile as #Ebola http://t.co/FN59LYlKch",12.185142213500116,0.1036055684640731,01/09/2014 08:02 AM
"#Ebola Death Toll More Than 2,900 —WHO... http://t.co/vipFPVodvG #ebolatreatment #ebolavictims",12.966700979471481,2.4282956731535417,01/08/2014 07:36 PM
"#Ebola Could Strike 20,000 In... http://t.co/QR4WRlWHIk #StudyonEbola",13.222555036362557,2.458882357873467,01/09/2014 03:52 AM
#Ebola #Imam : 28 health care workers had contact with the deceased patient at the Clinic in #Bamako are being placed under observation.,11.345768518131461,5.377190501764102,01/09/2014 11:13 PM
Online Homeland security: #Nigeria - #Ebola Virus Disease http://t.co/20uQSIhYkh,14.278170593808557,3.1168258084836573,01/09/2014 12:26 PM
RT @hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,15.645225201242514,5.319764017374262,01/08/2014 08:33 PM
#ebola Ebola: for-profit disaster capitalists are already out looking to make money from misery | Antony Loewenstein http://t.co/x14hDFjfAd,15.337337262077671,4.421950038039391,01/09/2014 01:02 PM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,10.89180774161428,1.6966672651697792,01/09/2014 12:51 AM
RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,15.21185004909851,3.283108749651425,01/09/2014 08:51 PM
Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gpuCjNJZyL,11.10823516697067,4.553882502094915,01/09/2014 04:13 AM
RT @AJConsiderThis: Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner jo…,10.565496648553914,3.341887796294749,01/08/2014 05:24 PM
Online Homeland security: #Nigeria - #Ebola Virus Disease http://t.co/zGOQlcgOcr,12.164821584926958,-0.0237401794096348,01/09/2014 11:31 PM
#EBOLA has been trending 30min on the OUTBREAK page http://t.co/3P1gzZ03k7 #Tweetzup,15.707864312649708,0.7805922665978251,01/09/2014 05:11 PM
"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",15.558100228348298,0.2475770220568969,01/09/2014 05:01 AM
RT @WSJ: Behind the scenes at Bellevue’s #Ebola treatment ward: http://t.co/4Ee7DpsR3B http://t.co/CW8eIXjRfu,11.030202081447054,-0.07354550317717568,01/09/2014 08:39 PM
RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11.365254007572187,-0.08158082186600879,01/08/2014 11:16 PM
#Ebola Victim\'s Family Agree Deal With Hospital http://t.co/jKAOlgPsh4,13.825190649135854,3.779734835365926,01/09/2014 02:22 PM
#Ebola outbreak deaths pass 5000 - BBC News http://t.co/AdrXxBwatt,12.521004180890507,2.8055631915924764,01/09/2014 06:56 PM
#EBOLA: #Minister Claims #U.S. #Scientists Created #Race-Based #Bioweapons: http://t.co/8OZAJv1Qo5 via @YouTube #populationcontrol #class,16.249992787851884,3.7162632793853643,01/09/2014 04:16 PM
