,Unnamed: 0,Tweets,Dates,Longitude,Latitude,Sentiment,,,
147,147,Great example of looking for innovative ways to engage communities - different solutions for different contexts… https://t.co/TZzRQfpATN,2020-01-15,53.2985427413414,55.6587777704102,neutral,,,
148,148,"#Ebola10_RDC Situation épidémiologique du 14 Janvier 2020 avec les données collectées jusqu'au 13.01.2020 👇🏾

➡… https://t.co/Zi1gCZpbHV",2020-01-15,48.548306450709,59.123483473046,positive,,,
149,149,Cumul des cas d '#Ebola en #RDC au 13 janvier 2020 https://t.co/IL1PGM38UV,2020-01-15,42.5250774501131,59.4733478465179,neutral,,,
150,150,Suivi de l '#épidémie d'#Ebola en #RDC au 14 janvier 2020 https://t.co/bHaeaDTUgT,2020-01-15,45.480509764622,56.0798280258736,neutral,,,
151,151,Human activities link fruit bat presence to #Ebola outbreaks. #Deforestation alter natural circulation of viruses a… https://t.co/sGK2Vouzf3,2020-01-15,47.2939604455819,61.1354655933875,neutral,,,
152,152,@PaolaSacchi3 @panorama_it @MaleEdizioni @stefaniacraxi si parla di visione politica in grande. non dei microbi che… https://t.co/OuJ9ugoahW,2020-01-15,45.778045995013,60.3517554155105,neutral,,,
153,153,Bwanasura Health zone in #Komanda. @fabrice_kano @WHO #RCCE in discussion with #Ebola Survivors. There are lot of n… https://t.co/UvMeqxDO5p,2020-01-15,52.1897265359336,54.3941166425508,neutral,,,
154,154,"Sono 66 i #farmaci autorizzati Ema 2019, 30 nuovi principi attivi | 7 farmaci per #MalattieRare, 5 #biosimilari, 1… https://t.co/UzXhb1IQDa",2020-01-15,47.513381935493,60.1115979968459,positive,,,
155,155,ifrc: Meet the moto-taxi drivers 🏍️ who are critical responders to the #Ebola outbreak in #DRCongo. https://t.co/fo4w3B38qv,2020-01-15,49.6458150511012,54.5197445034124,neutral,,,
156,156,All my solidarity and thoughts to our brave #RedCross @crrdc1 volunteers injured in #DRCongo. Community engagement… https://t.co/jS2V7jgMmI,2020-01-15,49.8479116985716,52.263684200996,positive,,,
157,157,5 new conformed #Ebola cases in DRC yesterday. Highest we have had in the new year https://t.co/BWbDq3HA4G,2020-01-15,49.7260022107185,60.7057367102661,positive,,,
158,158,Trust is something that we need to nurture everyday and it takes time in communities that have lost trust in the hu… https://t.co/0vS3JSrZi3,2020-01-15,53.1750403399153,57.1451711340521,negative,,,
159,159,[#SEANCE #video] Paradigme et paradoxe de la coopération en « #santémondiale » : de la #pandémie de #sida à l’… https://t.co/SefkLkFw7I,2020-01-15,49.9745320669282,54.7683215860168,neutral,,,
160,160,There were 5 #Ebola cases reported on Monday &amp, 1 death. The outbreak totals are now 3403 cases &amp, 2236 deaths. https://t.co/DDZTzcrh61,2020-01-15,50.27423412149,57.4627954145583,neutral,
161,161,"Jophet a survécu à #Ebola, mais a perdu son fils, sa femme et sa mère à cause de la maladie. Il s'occupe maintenant… https://t.co/xMj27L7Dcv",2020-01-15,57.4032303133566,51.5040415911881,neutral,,,
162,162,Les enseignants sont également mis à contribution pour renforcer les messages clés liés aux bonnes pratiques face a… https://t.co/38PElSMM2O,2020-01-15,47.059821774129,58.9379883632027,neutral,,,
163,163,"Ratisser large dans les rues &amp; quartiers pour ne pas laisser les enfants abandonnés derrière. A Ngongolio, un quart… https://t.co/z5K9fbnT3A",2020-01-15,52.1207381628394,54.6506151583905,positive,,,
164,164,Every single burial carries risks of #Ebola infection &amp, attacks. But our volunteers stay the course. They have done… https://t.co/uckhjNSCgj,2020-01-15,54.0181684586859,61.7132012726319,negative,,
165,165,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine… https://t.co/d4E24r5x0U,2020-01-15,54.1189480914936,61.0460606398848,neutral,,,
166,166,In a recent article @Sulaima27235281 tells us about his experiences during the Sierra Leone #Ebola outbreak and how… https://t.co/f3SfRL6DIt,2020-01-15,50.5406451593981,57.5478234461102,neutral,,,
167,167,Plus linked Comment: Safety and immunogenicity of vesicular stomatitis virus-based vaccines for #Ebola virus disease https://t.co/K4WQYebdD1,2020-01-15,48.0668780448588,52.5390349630047,neutral,,,
168,168,"New online: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola virus vaccine: a randomised,… https://t.co/qq18wqHDUZ",2020-01-15,52.1898964529434,64.0598251260468,positive,,,
169,169,"Two Red Cross volunteers were injured following an attack while conducting a burial outside of Mambasa, #DRCongo.… https://t.co/jARo3ldo3D",2020-01-15,49.7276235317045,59.8043255785267,neutral,,,
170,170,@karinagould you're welcome in #DRC but I wish you take your time to meet with another crew working in the response… https://t.co/aEl6ls5sTW,2020-01-15,48.9737937355908,60.8196130439446,positive,,,
171,171,"La enfermedad X podría matar a millones - advertencia de Bill Gates
La guerra NUCLEAR no es la mayor https://t.co/66T3BG0NTH #ebola",2020-01-15,48.2652165541311,58.5154950101086,neutral,,,
172,172,A 9h10 TU sur @RFI nous parlons des 2 #épidémies qui sévissent actuellement en #RDC : #rougeole et #Ebola. RDV sur… https://t.co/0xwohrtLly,2020-01-15,54.0362498079477,59.0829884870105,neutral,,,
173,173,#8forces #vaccine #ebola ‘Against all odds’: The inside story of how scientists across three continents produced an… https://t.co/UajhXxb3Zy,2020-01-15,51.9229069564927,59.0235941181982,neutral,,,
174,174,#RDC #Ebola https://t.co/wyFvD516RD,2020-01-15,45.4189985234166,57.991742295939,neutral,,,
175,175,"Read about the latest events in sub-Saharan Africa:

https://t.co/7wHXNzvPOA

#Museveni #Gnassingbé #ECOWAS #Orange… https://t.co/ovqwmvJRTu",2020-01-15,55.0156873974938,62.2381590017198,neutral,,,
176,176,"#ebola  tu nunca va hacer feliz , son maricones , #np field my own let me Li's",2020-01-15,45.2202529647606,54.0908725545432,positive,,,
177,177,"Day 8: PPE day! Our participants went through a little simulation at Naguru Hospital, about dealing with suspected… https://t.co/ZJSnNenuN7",2020-01-15,43.8533072047376,52.4369441173525,neutral,,,
178,178,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 14 janvier; données du 13 jan 2020. Cinq (5) nouvea… https://t.co/hpgF5gdIqn",2020-01-15,47.0171958102426,58.706392293712,neutral,,,
179,179,@JeanClaudekat2 C qui inquiète c lorsque c verbiages sortent de quelqu’un qui s’appelle défenseur d droits d l’homm… https://t.co/Lu3oKNpx8d,2020-01-15,48.7792654368456,55.15033387997,positive,,,
180,180,"La Enfermedad X necesita investigación urgente como el Ébola 2019
Las enfermedades virales son una de las https://t.co/S0cEP9nWUK #ebola",2020-01-15,53.6100257026917,56.9133746258333,negative,,,
181,181,Terrific discussion on #GettingtoZeroBook @gatesfoundation in beautiful (snowy!) Seattle yesterday. Big thanks to… https://t.co/SpFuY0wMxb,2020-01-15,53.9132026171093,57.5135731577559,neutral,,,
182,182,"BIG JUCIY #FAX

#BattleMemesByOmari #HeyItsOmariPlzBeMyFanCuzImLonely #Kamehameha #Fusions #Gods #Oxygen #Niggadick… https://t.co/fLHvGm3h27",2020-01-15,53.4056453242959,55.6127857197891,neutral,,,
183,183,.@EBioMedicine Pharmacokinetics of TKM-130803 in #SierraLeone  patients with #Ebola virus disease:  plasma concentr… https://t.co/29BoLCN3hY,2020-01-15,51.3545881346919,55.4619697074408,neutral,,,
184,184,.@WHOAFRO  Democratic Republic of Congo: #Ebola Virus Disease - External Situation Report 75  #DRC… https://t.co/ki3nchWeqc,2020-01-15,52.9276763331014,59.5014344786352,neutral,,,
185,185,.@TheLancetInfDis Lancet Infect Dis: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola viru… https://t.co/z8lg50yHZW,2020-01-15,52.0877014383287,57.7287288515358,positive,,,
186,186,"🇨🇩 Together, we are making a difference in the fight against #Ebola in the #DRC. 

Since the beginning of the outbr… https://t.co/Fq2Hw1dp5G",2020-01-15,46.3914625730991,56.1459315234803,neutral,,,
187,187,@amymaxmen Some parallels to the #Ebola response? People/communities lacking information and feeling powerless in t… https://t.co/JfiYVBI3fV,2020-01-15,51.4627974212153,55.2214558332789,neutral,,,
188,188,Book - Lest We Forget: A Doctor’s Experience with Life and Death During the #Ebola Outbreak https://t.co/8NpbDu8GCu HT @KwanKew,2020-01-15,49.7487722010523,52.459374371817,neutral,,,
189,189,"""Pour l'équipe d'intervention, la crise concernait Ebola, tandis que pour la population, elle concernait la tombe v… https://t.co/GBXfBWyJ18",2020-01-15,49.1312117645694,57.369066982547,neutral,,,
190,190,"""For the response team, the crisis was about Ebola, but for village members it was about the empty grave.""

Why it… https://t.co/vxWWcdEptn",2020-01-15,45.4663827021851,56.0484573644716,positive,,,
191,191,An #Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/wTjpDHiux2 via @rtdnews,2020-01-15,44.1224960347156,59.2529112211318,neutral,,,
192,192,SO I COULD SEE #BILLGATES THE #JEFFYEPSTIENS SUPPORTER BEING CHUMMY W CROUPT #ADAMSHCIFF BUT BILL IS AINT… https://t.co/Nya1YILlkz,2020-01-15,48.089686110007,57.8817137983175,neutral,,,
193,193,Poster 55 from 4:15-5:15 on Tuesday 28Jan. Happy to talk about #ebola #virus #replication and minigenomes,2020-01-15,46.2648981312688,59.0237616176101,negative,,,
194,194,"Jan 13, 2020 #Ebola @MinSanteRDC 
•Since start of epidemic, cumulative cases 3,398: 3,280 confirmed 118 probable.… https://t.co/co4UKhJ8Ig",2020-01-14,49.5362010021709,59.3693763045604,neutral,,,
195,195,@amazon prime expands to #ebola! https://t.co/777Qm1W0RB,2020-01-14,50.2094818841011,58.1863343387233,neutral,,,
196,196,The work of @WHO teams won’t stop until #Ebola epidemic ends. Teams are out every day calling on households in the… https://t.co/pXan98EosU,2020-01-14,44.0772096249443,56.0732373528766,negative,,,
197,197,"2. There were 3 cases reported on Sunday, no deaths. I see from the @WHOAFRO #Ebola dashboard that there were 5 cas… https://t.co/7QNMY8IBAq",2020-01-14,46.0675769974366,61.4702327366434,neutral,,,
198,198,"1. #Ebola update: 
Response workers were attacked yesterday at Bandibwame, which I take it is in Lolwa health zone… https://t.co/Z8vq074zOy",2020-01-14,48.8976647901373,54.9010135922979,neutral,,,
199,199,"Mike Elgan Thanks for following me. My fb: https://t.co/uS667xjdMz. Visit and ""Like"" if you like. #civilwar #ebola #history",2020-01-14,49.7057130261214,63.2036596140423,neutral,,,
200,200,So this is where I've been for the last few weeks!Privileged to be part of the #JnJ #Ebola vaccine trial in #Goma.H… https://t.co/xY20RVxE3S,2020-01-14,50.7647803972988,60.9207509924051,positive,,,
201,201,#SocialMedia and disaster management: Case of the north and south Kivu regions in the Democratic Republic of the Co… https://t.co/oVxXOs9t0F,2020-01-14,51.7118165957814,56.0022033905738,neutral,,,
202,202,NEWS SCAN: More #Ebola in DRC, #H3N2 #flu susceptibility https://t.co/XnFCNsAq19 #influenza,2020-01-14,48.2444917791508,51.9540970094733,positive,,
203,203,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/qLPsC1GH7b",2020-01-14,48.4965862675088,50.3606300140574,neutral,,,
204,204,"Ebola drugs trial raises prospect of cure for deadly disease
Financial Times - 13 AUG 2019

In a trial conducted si… https://t.co/ZpY0Zm7bU7",2020-01-14,49.5717377294961,54.0983910852535,neutral,,,
205,205,OMG. #DRC #Ebola https://t.co/6aklvV7bzE,2020-01-14,49.3010136558552,59.2921017173612,neutral,,,
206,206,@CDCgov @WYMT we are hearing people say that there are confirmed cases of #Ebola being reported in #BarbourvilleKY… https://t.co/MzYonIzTkc,2020-01-14,49.1140446922144,56.2268535398683,neutral,,,
207,207,Dr. Ian Crozier survived #Ebola virus disease &amp, now works with #FredNatLab connecting patient bedside &amp, laboratory… https://t.co/CzGjasmP0v,2020-01-14,52.4620486051242,56.5741566153736,neutral,
208,208,An #Ebola #vaccine used to be a pipe dream — until the tireless work of scientists around the world made it a reali… https://t.co/H3jrgfIieS,2020-01-14,47.4876024897635,58.2921637472962,positive,,,
209,209,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAFRO monitored 68 health emergency events in… https://t.co/GU5olUM997,2020-01-14,49.2887322786046,54.4643044620079,negative,,,
210,210,"In Congo zijn ondertussen *6000* peuters overleden aan de Mazelen, dat is bijna 3x zo veel als het totaal aantal EB… https://t.co/kX4A8MEGIF",2020-01-14,48.3399132697449,56.8839877425706,neutral,,,
211,211,Happy New Year! First #podcast of the year is up now. We talk about the big #science stories of 2019 and look ahead… https://t.co/DAxt8j2Xt4,2020-01-14,53.5549409718271,52.2292275218329,positive,,,
212,212,Don't forget your #FDA approved #Ebola vaccine with your next flu shot. Because science is settled and vaccines are… https://t.co/APJjZU5R2K,2020-01-14,52.6289423214436,56.002780580975,neutral,,,
213,213,"Ebola vaccine approved by FDA, 100% effective in preventing Ebola.

#science #FDA #ebola #virus #virology… https://t.co/LvXSTkz7XU",2020-01-14,49.1603132372901,54.4977372503058,negative,,,
214,214,Well this is an interesting development. #Ebola #WUT 😳😳😳😷🚑🚨🦠💉❌🆘📢,2020-01-14,46.7485501416174,53.436551582641,neutral,,,
215,215,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up https://t.co/hQW20PDPTg via… https://t.co/0afEqJfeg8,2020-01-14,43.7358945215094,59.8716185008175,neutral,,,
216,216,"DRC #Ebola: 5 new cases on January 13, 3,403 total https://t.co/BOKFW1OCuo",2020-01-14,44.5996443440769,63.7927636711563,neutral,,,
217,217,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/UqQjucwD9z",2020-01-14,47.6946123191147,52.9793157562345,positive,,,
218,218,"New Free Associations #podcast #episode: Matt, Chris, and Jen examine a study on new treatments for #Ebola, they di… https://t.co/4hBB3txKjK",2020-01-14,47.8231969859147,52.1653927040416,neutral,,,
219,219,Les Forces Alliées Démocratiques groupe #islamiste ougandais ont attaqué sans succès un poste #MINUSCO dans l’… https://t.co/VZt09BtSlT,2020-01-14,42.146433092188,59.3500931670661,neutral,,,
220,220,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAfro monitored 68 health #emergency events in… https://t.co/pLShkjGyw1,2020-01-14,45.9997195603319,58.2936501132396,neutral,,,
221,221,"DRC #Ebola: CMRE update, January 13 https://t.co/71DjG8JfQj",2020-01-14,49.6387582225894,56.0304964489802,neutral,,,
222,222,Kahindo is the director of Komanda Primary School in #DRCongo where 3000 students begin their day with lessons on h… https://t.co/0rrh94pjEo,2020-01-14,44.3377948869405,52.2815058313854,positive,,,
223,223,#Ebola vaccine trail ongoing in #DRC. Great collaborative effort. https://t.co/jtkOZ5JBpe,2020-01-14,53.4321378533515,56.9155227885751,neutral,,,
224,224,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up and builds research capacity against… https://t.co/CVoqZRTKzC,2020-01-14,47.6736239570813,53.3043161965581,positive,,,
225,225,The CUBE makes it possible for health workers to safely provide more intensive care to #Ebola patients. Watch Dr. K… https://t.co/HzT1TxRTZ9,2020-01-14,46.8925116551477,60.4237611972938,neutral,,,
226,226,Min Gould toured @WHO’s Africa Regional Office today. The Centre helps to promote health &amp, coordinate responses to… https://t.co/lko2fZQ3yU,2020-01-14,51.2428802738364,55.7461457822781,positive,,
227,227,"Opened Special Issue ""Vaccines for Ebola Virus and Related Diseases"" by Guest Editor Prof. David A. Schwartz. Recei… https://t.co/WZFzJi11AM",2020-01-14,47.3644586082106,61.1381093422637,neutral,,,
228,228,"Aujourd'hui, la min. Gould a visité le bureau africain de l'@OMS, qui promeut la santé et coordonne les réponses au… https://t.co/1xZgx6Xbs0",2020-01-14,46.010462107474,62.3811278150327,positive,,,
229,229,Check out Prof Lokesh Joshi's article for @rte discussing how @nuigalway based start-up Aquila Bioscience hope to h… https://t.co/mVUrhpVYY8,2020-01-14,50.8700660688583,59.2119432263497,neutral,,,
230,230,#Ituri : 4 blessés dans une attaque des équipes de la riposte contre #Ebola par « la communauté » à #Bandibwame… https://t.co/1J2D11w0VZ,2020-01-14,50.1521688078386,59.96210918074,positive,,,
231,231,"#Pandemic Threats and Health #Emergencies 
News Pouch 14 January 2020 
Highlights latest research and policy articl… https://t.co/sFyroAwbn2",2020-01-14,52.1287988116215,58.1565221443137,neutral,,,
232,232,"Latest figures show DRC Ebola outbreak is second biggest on record
https://t.co/jnilZxcz2n
#DRC #Ebola https://t.co/X9Y4oZAgiH",2020-01-14,44.1932436332292,61.9764556149579,neutral,,,
233,233,"The #Democratic Republic of Congo (DRC) is grappling with the world’s second biggest #Ebola outbreak on record, the… https://t.co/AoT7JTcW0A",2020-01-14,48.5966435464854,52.157647510554,neutral,,,
234,234,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine. https://t.co/wxaooqbwls,2020-01-14,47.4506480285199,57.8239745162337,positive,,,
235,235,Moving Conversations and Relationships into Action!  https://t.co/Biq6MnCRye $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/Wbf7J822y4,2020-01-14,46.1894826381772,53.8204349219444,positive,,,
236,236,Lutte contre la maladie à #virus #Ebola           https://t.co/QEUJuB4Xrz,2020-01-14,48.5169900939238,59.1970960055918,neutral,,,
237,237,@cstambul @Validamentre Cristo si è fermato CON l'#ebola!,2020-01-14,49.2666378191298,58.4943040528652,positive,,,
238,238,Im @dlfkultur: Historiker Hubertus Büschel zur Geschichte der #Entwicklungszusammenarbeit. +++ Budget für @BNITM_de… https://t.co/GitOp8jTuJ,2020-01-14,50.8105079665117,60.6594236887416,neutral,,,
239,239,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/8e2VrdBDCM,2020-01-14,45.5545610885311,54.7058379270409,positive,,,
240,240,@sono_farmaci @Validamentre E poi... “Cristo si è fermato a #Ebola”,2020-01-14,45.325767251759,57.5212161315056,neutral,,,
241,241,#Houston #Health #Museum eye-opening conversation on the harrowing accounts of the #Ebola outbreak in African… https://t.co/IMpGYLNEg4,2020-01-14,43.7772750866055,61.4755388794933,neutral,,,
242,242,#RDC #ITURI Quatre blessés dont deux graves bilan d'une attaqué  des hommes armés non identifiés contre une équipe… https://t.co/HztWEZxdJu,2020-01-14,48.4904923467771,56.1072382476052,neutral,,,
243,243,"ongoing crisis highlights urgent need to develop safe, effective #vaccines against #Ebola. goal has been priority f… https://t.co/9wghu8eFW0",2020-01-14,51.4370053331131,57.1256242551662,neutral,,,
244,244,Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt,&gt,… https://t.co/CrDh0MsM5j,2020-01-14,47.2482949218506,58.721640934912,neutral,
245,245,“I explain that people are often [#Ebola] vaccinated without consent...[WHO press officer] replies that they must h… https://t.co/VvLJ1Iustw,2020-01-14,51.6577270876984,55.795499372676,positive,,,
246,246,"L'@IOMBurundi en collaboration avec le @mspls_bdi avec le soutien de @DFID_UK
 @JapanGov
 &amp; @UEauBurundi
a organisé… https://t.co/z0GQuvc01i",2020-01-14,50.2470911434284,59.116741709134,positive,,,
247,247,Buried alive: lessons from #Haitiearthquake ⁦@baltimoresun⁩ #disasterresponse #Ebola #malaria #Haiti  https://t.co/szjw4jaXCi,2020-01-14,48.3523364691779,49.7782205452806,neutral,,,
248,248,#Ebola #EbolaDRC #EBOV in the DRC: 410 suspected/3398 total confirmed &amp, probable cases (118 probable/3280 confirmed… https://t.co/7ssLaeVvuS,2020-01-14,47.1898744651246,50.3566372010726,neutral,,
249,249,L'épidémie de la maladie à virus #Ebola n'est pas encore terminée. Nos équipes travaillent chaq jr &amp, visitent les m… https://t.co/DaJW1G0paC,2020-01-14,44.8918609053332,58.5761356772468,neutral,,
250,250,"#Burundi @MuyingaProvince  au point d'entrée de suveillance #Ebola en commune #butihinda, frontière #Kobero, les in… https://t.co/4GhC5RTXc6",2020-01-14,52.6366967879269,58.0480482103456,neutral,,,
251,251,"Great to host Hon Karina Gould, Canada’s Minister for International Development in the SHOC room, our emergencies n… https://t.co/2izqAnGAXP",2020-01-14,49.3902053630901,57.126539024554,positive,,,
252,252,@HelenBranswell: At start of the 2018 #DRC outbreak we had #Ebola #vaccine. Why didn't @WHO role it out en masse? W… https://t.co/Mv37VzE1Cz,2020-01-14,50.3209565083845,56.0104445390606,neutral,,,
253,253,#Ebola « Pourquoi ça ne finit pas ? » : l’inquiétude monte après la réapparition du virus dans des localités de l’e… https://t.co/QqEm3IPLG9,2020-01-14,44.7351153026018,56.0956865910946,neutral,,,
254,254,Looking at total health ODA spend in Sierra Leone only tiny fraction in health workforce development and this has d… https://t.co/koAn4TqUca,2020-01-14,50.1549122901538,55.8912287864364,neutral,,,
255,255,"#RDC #Canada La ministre Gould, sera en #RC et en #RDCongo cette semaine pour travailler avec les partenaires du Ca… https://t.co/ffctWpc53W",2020-01-14,50.5388788597237,55.5350109618305,negative,,,
256,256,"Pour ceux qui ont aimé #Chernobyl, le drama scientifico-catastrophe #TheHotZone est très fort aussi, et bien trop s… https://t.co/0FF80y2pBy",2020-01-14,52.8754298556397,56.9630843376158,neutral,,,
257,257,"@ShPublicHealth Answering your own question: Many #Africans continue to die from preventable diseases (#Ebola,… https://t.co/g9PxgSryoH",2020-01-14,50.466797611206,58.2240626661669,neutral,,,
258,258,"#ebola , How do you make a corner move ? Antarctic continent",2020-01-14,50.4755000654439,52.5539276608044,neutral,,,
259,259,"""Medical professionals need to find a way to counter the anti-vaccine media empire by mounting a vigorous pro-vacci… https://t.co/8O4gikx6A0",2020-01-14,47.8427560044656,63.6918458557638,positive,,,
260,260,Check out the @Cardno  @P4_Project's video gallery. It highlights activities leading to better public health outcom… https://t.co/kwJtmfpY4P,2020-01-14,48.9548195887034,51.7266782843307,neutral,,,
261,261,Best written summary of the #Ebola #DRC outbreak I have read. Zero hubris. Add in the additional missteps by the go… https://t.co/chJyUmEYtJ,2020-01-14,52.3612918758398,59.2259496510352,neutral,,,
262,262,"Grâce au soutien de @DFID_UK @JapanGov &amp; @UEauBurundi, la semaine dernière l'OIM a collaboré avec @mspls_bdi pour m… https://t.co/cXjE5ZJhR9",2020-01-14,54.2538752893284,56.8112348686607,neutral,,,
263,263,"Bien que #Ebola fait des morts, croire à son existence n'est pas facile pour certains habitants. @OMSRDCONGO… https://t.co/Zs9TJPgQSE",2020-01-14,48.5344555348058,61.5639981266038,neutral,,,
264,264,"En 2020, 16 meses después del inicio del brote de #ebola en el #Congo , el virus sigue muy presente. Ya van 2.232 m… https://t.co/vHgdmE8DpI",2020-01-14,44.5128367700351,63.6999191902066,neutral,,,
265,265,"🇨🇩 | El #ébola sigue muy presente en la República Democrática del Congo.

👤 @Evissx

https://t.co/3JjEbCKODH https://t.co/NWGewSlcQi",2020-01-14,50.9903789419644,58.0514251915933,neutral,,,
266,266,"Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 
https://t.co/NLTCOK8uQg",2020-01-14,49.9938936492084,59.1575219925394,positive,,,
267,267,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/eqDqub57q1,2020-01-14,45.9091781031887,57.454183835566,positive,,,
268,268,So utterly #humlbed to support this incredible human being @MandewaCole and his team @TheLNP A true inspiration - w… https://t.co/wNQxB5MLpB,2020-01-14,44.6769935698721,56.1401068423572,neutral,,,
269,269,#vaccination contre #Ebola en #RDC https://t.co/2L0R7NaVAG,2020-01-14,49.5550653430757,59.1211768425947,neutral,,,
270,270,Zones de santé les plus affectées par l'#épidémie d'#Ebola en #RDC https://t.co/ecoFE79rVg,2020-01-14,49.7291547859888,54.9681513340304,positive,,,
271,271,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/TntGK9Bxxv,2020-01-14,46.496340080084,61.8518826928091,neutral,,,
272,272,"#Ebola10_RDC Situation épidémiologique du 13 Janvier 2020 avec les données collectées jusqu'au 12.01.2020 👇🏾

➡… https://t.co/MuCcPdKlsL",2020-01-14,50.5601738193819,58.2850855877418,neutral,,,
273,273,"Can We Reach 75 Followers for this Account Please
#BattleMemesByOmari #HeyGuysItsOmariPlzBeMyFanCuzImLonely… https://t.co/3THCZV95Yo",2020-01-14,48.7510754441612,54.9169213355507,neutral,,,
274,274,"14/01/2019 The fight against #Ebola virus  continues , the staff of @KinihiraProvin1 were reminded about how to to… https://t.co/wdQY5NmQnA",2020-01-14,52.3907464853151,56.8832800749956,neutral,,,
275,275,"#RDCongo #Ebola : 3 nouveaux cas enregistrés à Beni après une période d’un mois sans cas positif
https://t.co/LHpB6g9FAC",2020-01-14,48.6371953275872,57.2018032968302,neutral,,,
276,276,#Ebola #DRC #youthinvolvement https://t.co/R0CcYKCdA7,2020-01-14,47.4802454676959,54.6027758943771,positive,,,
277,277,"Tout de même, aucune nouvelle province ni zone de santé n’a rapporté un nouveau cas confirmé ou probable d'#Ebola.… https://t.co/6FryzRfvVk",2020-01-14,51.3153024143905,50.7249856510306,neutral,,,
278,278,Une nouvelle aire de santé (AS) a rapporté un cas confirmé de la maladie à virus #Ebola dans la zone de santé de Mu… https://t.co/wFMJz2YflR,2020-01-14,50.7414063172115,54.9767756526662,neutral,,,
279,279,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 13 jan; données du 12 jan 2020 incluant le récapitu… https://t.co/NF7cX8JXTw",2020-01-14,49.9974125053822,57.0141973867736,positive,,,
280,280,Thanks to the DRC army for rescuing some of our team members who were attacked in Badibwame #DRCongo while supporti… https://t.co/OSkpstr80x,2020-01-14,47.8379037321805,57.7217064667746,neutral,,,
281,281,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/lXvpNe8upW,2020-01-14,50.3726562089922,62.1592263234963,neutral,,,
282,282,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/ADPdMlChx8,2020-01-14,52.2817478913097,54.2120099845604,neutral,,,
283,283,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/K6nLQduJqf",2020-01-14,43.7099189172336,58.7978641667241,neutral,,,
284,284,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/m0jwOsOs45",2020-01-14,49.3826392777573,55.7899424533998,positive,,,
285,285,Moving Conversations and Relationships into Action!  https://t.co/jt375rftbh $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/fzngl5w4LG,2020-01-14,50.8024548242058,53.3946511966415,neutral,,,
286,286,"News Scan for Jan 13, 2020 https://t.co/mRF5lpes3r  #Ebola",2020-01-14,51.6977480370475,57.9202532102518,negative,,,
287,287,"PREVAC-UP : L’étude évaluera également l’effet des co-infections, comme la malaria et les helminthes, sur la répons… https://t.co/axdtVLu2zu",2020-01-14,45.0619818460389,54.1663887012613,neutral,,,
288,288,#Ethics case: How should Dr R reconcile the cultural importance of honoring local burial rituals with his obligatio… https://t.co/hd21qXezjd,2020-01-14,47.9211742291951,54.4588843589041,neutral,,,
289,289,Please follow @sl_child to hear about the work with #ebola #orphans in #tombo #SierraLeone @idriselba https://t.co/68YOy9Dag6,2020-01-13,51.8024837178883,53.4070772517033,negative,,,
290,290,@CIDRAP News Scan for January 13 https://t.co/7k2ayZ4R87 #Ebola #CWD #vaccination #avianflu,2020-01-13,51.3180588069221,59.7745133269035,positive,,,
291,291,Couldn't agree more–effective engagement at all levels has been critical to scaling up access to effective #Ebola i… https://t.co/D6JzLWsWz7,2020-01-13,46.0437884278678,59.618858687134,neutral,,,
292,292,NEWS SCAN: New DRC #Ebola cases, More #CWD in Minnesota, Mandatory vaccination in Europe, #Avianflu in 3 nations… https://t.co/KlMR2aIUkF,2020-01-13,47.167273848142,60.4344853002159,neutral
