,title,pubdate,Latitude,Longitude
757,WATCH: Morocco axed as CAN hosts over #Ebola [News Bulletin](http://t.co/YnPtUcPURj)http://t.co/MFGjW2VjnJ,11/12/2014 22:01:20,-3.9667446946977085,22.913273180406552
758,Inner Melbourne GPs can now access step by step info on suspected #Ebola cases via HealthPathways Melbourne. http://t.co/WLrE3yMrik.,11/12/2014 22:01:17,-5.395901362013881,21.086380995601022
759,RT @CalHealthline: The Quiet End to the U.S. #Ebola Panic (via @theatlantic)http://t.co/mkOlRG9gqr,11/12/2014 22:01:16,-3.8729495137815926,22.959225950665875
760,"As If #Ebola Weren\'t Bad Enough, Here\'s Another Deadly #Disease Invading America Across The #Border http://t.co/SDvDIy4rzv via @po_st",11/12/2014 22:01:16,-4.69352654094939,20.719963823243543
761,RT @oxfamgb: #Ebola could become the humanitarian disaster of our generation. @oxfamgb is making sure it doesn\'t. Can you help? http://t.co…,11/12/2014 22:01:09,-5.440263982615197,25.21214858531493
762,@UsaNowWeb RT #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:01:09,-3.053904854519114,23.477852934427908
763,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:00:54,-1.8369082200428748,24.547335661419
764,RT @MarkMobius: Nigeria has demonstrated the ability to contain and eradicate #Ebola in Africa’s most populous country. http://t.co/RndtBuB…,11/12/2014 22:00:51,-4.744331691151508,19.052297912472227
765,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 22:00:51,-4.094335332931439,21.742736296254613
766,RT @AsCorrespondent: UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,11/12/2014 22:00:49,-7.169649699652614,22.071802920340147
767,Workers on #Ebola front say need for help urgent as Congress deliberates $6 billion aid request http://t.co/OAzrih6h2u,11/12/2014 22:00:39,-2.486669773314329,25.491259005347942
768,"Fifa has confirmed that the Club W/Cup will hold in Morocco next month, despite the country refusing to host 2015 #AFCON over #Ebola fears.",11/12/2014 22:00:38,-0.3679020603241674,18.229523109691833
769,Nigeria has demonstrated the ability to contain and eradicate #Ebola in Africa’s most populous country. http://t.co/RndtBuBETH,11/12/2014 22:00:36,-3.315879872979898,27.14303368039451
770,@KVH &amp; @Videotel_Marine offer free Ebola safety video to mariners around the world http://t.co/8c8Yo1Egbo #ebola http://t.co/qlUbUY7waU,11/12/2014 22:00:23,-7.455321151050201,22.02322283632485
771,RT @AmeriCares: RT @Anna_Z: Join @OgilvyDC on 11/18 for #Ebola inperson discussion. Speakers from #NIH &amp; #AmeriCares. Register: http://t.co…,11/12/2014 22:00:23,-4.344165625806676,22.81993085444497
772,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 22:00:21,-3.596057813018807,24.798342662229434
773,RT @mterry337: #ISIS IS COMING! #EBOLA IS COMING!! #ZOMBIES ARE COMING!! THEY\'RE GOING TO KILL US ALL!!!#LindsayGrahamHysteria#GopFearMon…,11/12/2014 22:00:19,-1.8250049752033926,23.91606659203086
774,RT @AsCorrespondent: UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,11/12/2014 22:00:18,-4.169567592071232,23.218133527910375
775,"#Mali\'s Ministry of Health has confirmed 2nd #Ebola fatal case, which occurred to a #Bamako nurse http://t.co/GnHM8ZGC2P @WHO",11/12/2014 22:00:16,-5.510412577260178,21.617542036170413
776,"RT @UNICEF: How #Ebola survivors like Patience, 19, are playing a key role in the response http://t.co/VMwaIpapbx via @irinnews",11/12/2014 22:00:09,-4.405317840419316,27.449760516185375
777,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:00:02,-5.401904413608687,24.755610732394167
778,RT @thesethbishop: I\'m so sick right now :/ if I got Ebola and die there better be twerking at my funeral #Ebola,11/12/2014 22:00:01,-1.0524585057465767,22.74471114803052
779,@Youtube_Agent Africa - where people can be force vaccinated with experimental vaccines at gun-point #ebola,11/12/2014 21:59:54,-3.5562361046813606,19.39593397469094
780,"Donald Trump Hospitalized with Ebola, Verbal Diarrhea   http://t.co/T8rPSeVquG  #donaldtrump #ebola via @humortimes",11/12/2014 21:59:52,-4.477617220672953,21.444263912318824
781,UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,11/12/2014 21:59:51,-6.368174311211305,20.387761755185366
782,RT @theOFDA: 30 metric tons of personal protective equip arrives in #Liberia to protect healthcare workers on frontlines of #Ebola http://t…,11/12/2014 21:59:51,-3.771548673212753,23.33366495083475
783,"Nerdnalist Thanks for following me. My fb: http://t.co/uS667xjdMz. Visit and \""Like\"" if you like. #civilwar #ebola #history",11/12/2014 21:59:41,-5.072003097104361,23.453199594455942
784,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 21:59:39,-0.6766984140869803,21.462328953144006
785,#Wearables for Managing Epidemics http://t.co/yYY1AyQhLQ #Ebola,11/12/2014 21:59:31,-4.461011384492895,25.16021647813566
786,"RT @healthmap: ICYMI! Highlights of most recent @WHO #Ebola SitRep live at: http://t.co/0BC5W86Fv3 - 4 deaths in #Mali, 421 new cases in #S…",11/12/2014 21:59:14,-7.264925626381044,20.4578095017997
787,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:58:37,-6.209011151086285,24.338924430742466
788,RT @reteralolipy: RT @RedNationRising 3 Democrats Sent Obama A Letter Wanting Troops To Directly Treat #Ebola @RepKeithEllison @RepB,11/12/2014 21:58:35,-1.4128743275300386,20.76257397432404
789,RT @McCarthyism101: #Ebola is our beautiful creation.A Frankenstein we deliberately let loose from our laboratories. Our #Agenda21! Now suc…,11/12/2014 21:58:33,-5.309844642140272,23.332243049765733
790,"First Outbreak Quashed, #Ebola Reappears in Mali: The West African nation of Mali, which just beat its first o... http://t.co/wBRlMUuJ4Z",11/12/2014 21:58:28,-5.357567931416337,22.209364481002513
791,RT @janinemccready: #Mali confirms its second fatal case of #Ebola virus disease http://t.co/C35mjxF1h9,11/12/2014 21:58:26,-5.2948644345683,21.087477668434698
792,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:58:21,-5.056088516908975,24.35478988321743
793,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:58:21,-7.331241478985394,20.18266270199349
794,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:58:13,-2.9400614643120395,19.11706012469372
795,RT JohnGrindstaff: RT hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/5eJy3PLLGR via Cowan4President,11/12/2014 21:58:12,-2.2722626103626973,23.20420761382571
796,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 21:58:02,-3.7152533509936845,25.882938221693706
797,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:58:00,-5.212379015343254,22.055672975317606
798,"RT @dirkstanley: First Outbreak Quashed, #Ebola Reappears in Mali , via @nytimes http://t.co/lKbwZw4c2C",11/12/2014 21:57:58,-7.4533467075930115,21.110557526978056
799,RT @hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,11/12/2014 21:57:32,-1.8733084226725887,19.142536309565557
800,RT @DrLindseyFitz: Is the #Ebola hazmat gear a modern-day PLAGUE DOC? More in Episode 2 of #UnderTheKnife - https://t.co/JuwLfCJwHD http://…,11/12/2014 21:57:16,-4.084466750682635,18.408595706092633
801,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:57:14,-9.495977315758235,22.662682021007214
802,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:57:04,-0.6143389239451333,20.136785950516835
803,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 21:56:47,-2.249898527766468,22.08142855254471
804,RT @McCarthyism101: #Ebola is our beautiful creation.A Frankenstein we deliberately let loose from our laboratories. Our #Agenda21! Now suc…,11/12/2014 21:56:45,-5.0580409689306425,20.151155674690326
805,We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,11/12/2014 21:56:44,-5.892549787461078,22.102737052876837
806,"RT @VaccineXchange: NIH wont test #ebola vaccine for safety in people w/ autoimmune disease due to reactions, but they will be allowed to g…",11/12/2014 21:56:43,-5.121188951360128,21.012335970724035
807,RT @DrThomasPaul: #Ebola is here. It will kill millions of people in their #minds. Resolve fears of #disease and #death.  Release #pastlive…,11/12/2014 21:56:33,-4.339185774299344,22.313440887820626
808,"RT @VaccineXchange: NIH wont test #ebola vaccine for safety in people w/ autoimmune disease due to reactions, but they will be allowed to g…",11/12/2014 21:56:24,-3.6831943135140026,24.18404586769056
809,#ISIS IS COMING! #EBOLA IS COMING!! #ZOMBIES ARE COMING!! THEY\'RE GOING TO KILL US ALL!!!#LindsayGrahamHysteria#GopFearMongers#UniteBlue,11/12/2014 21:56:13,-2.6440400681118374,20.82217617670255
810,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 21:56:12,-2.4602393287446396,21.055544206274888
811,"#Imam was in two mosks! said #NYtimes \""Large mosque in Bamako\"" and an other in Guinee. Did they mean the \""Grande Mosque\"" in #Bamako? #Ebola",11/12/2014 21:56:07,-9.565436866755629,19.571083520633035
812,#Ebola death toll tops 5000; steep rise in Sierra Leone cases: WHO - Reuters UK http://t.co/CHqJr3BIgN,11/12/2014 21:56:05,-2.1782514348289923,22.23968175164159
813,"NIH wont test #ebola vaccine for safety in people w/ autoimmune disease due to reactions, but they will be allowed to get the vaccine-F\'d Up",11/12/2014 21:55:28,-5.43626967216851,22.494194765921865
814,"RT @tvkatesnow: \""I am no one. I am nobody\"" heartbreaking comment from an #Ebola patient to an American doctor. @NBCNightlyNews http://t.co/…",11/12/2014 21:55:16,-7.127762552168463,24.3981504322929
815,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:55:15,-1.6238959306955305,20.999723063901726
816,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:55:09,-5.641031808795075,22.22233352956757
817,"Special Edition Health Care Law Update - November 11, 2014 http://t.co/z3t5QJ3Ya6 @MintzLevin #healthcare #health #Ebola #lameduck",11/12/2014 21:55:08,-6.7469681973558835,20.71369215962759
818,RT @USABillOfRights: Contained? NYC Department Of Health Actively Monitoring 357 Individuals For #Ebolahttp://t.co/DxPIRQdNuM,11/12/2014 21:54:49,-2.1509905887543135,20.512085738691162
819,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:54:38,-2.9305925579210568,19.99463897186169
820,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:54:34,-5.581673113206774,18.501882708886072
821,"First Outbreak Quashed, Ebola Reappears in Mali - New York Times http://t.co/5LNPURDnyU #ebola #EVD",11/12/2014 21:54:31,-9.785667545977065,24.08133112591367
822,US Scaling Back Troop Presence in Ebola-Hit Liberia - http://t.co/VlsO6jigf9 http://t.co/eZig3jmZQy #ebola #EVD,11/12/2014 21:54:31,-2.8665081208391143,22.021030248285513
823,"US nurses hold strikes, protests over Ebola measures - Reuters http://t.co/p9OVFZrm2J #ebola #EVD",11/12/2014 21:54:31,-5.68781272308144,20.743814519295803
824,RT @USABillOfRights: Contained? NYC Department Of Health Actively Monitoring 357 Individuals For #Ebolahttp://t.co/DxPIRQdNuM,11/12/2014 21:54:30,-6.135029618204877,21.339853912533506
825,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:54:24,-1.8469127941270398,24.441825483193405
826,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 21:54:15,-6.45131063401767,19.977522439919934
827,RT @Lamarche: #US #nurses strike over insufficient #Ebola protections: http://t.co/kpI4Nrefks http://t.co/QlidsBDx5s #HealthCare,11/12/2014 21:54:10,-1.0968951238935807,22.213795313689356
828,RT @tonyblair_agi: A look inside Liberia\'s #Ebola Incident Management System meeting at the Emergency Operations Centre in Monrovia: http:/…,11/12/2014 21:54:04,-4.203671552115793,22.14549868440092
829,"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",11/12/2014 21:53:54,-1.615257217970171,22.261110594463393
830,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:53:50,-5.5076154909263195,22.360092681820213
831,RT @DrJoshuaTepper: Great piece by @DrAndrewB on a focus on Quality as the cure for #Ebola @JAMA_current:http://t.co/YuvrqACtRn,11/12/2014 21:53:49,-6.93453752954071,21.18608075636433
832,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:53:47,-4.88788741104226,23.46049127831794
833,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:53:46,0.0415046250505986,21.410581557050193
834,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 21:53:41,-3.808241749980235,18.52960661530142
835,RT @tonyblair_agi: Listen: @tonyblairoffice &amp; President Sirleaf short remarks on #Ebola during a visit to the AGI team in #Liberia   https:…,11/12/2014 21:53:30,-4.823860931444855,20.72655986122982
836,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:53:22,-3.605808691711266,21.962204813520945
837,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,11/12/2014 21:53:20,-4.117149499068691,22.4468473946629
838,RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,11/12/2014 21:53:13,-3.8870193339915353,21.130946924628645
839,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:53:13,-1.087728458036299,22.509883701033342
840,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:53:13,-7.194196445582461,17.560009204687084
841,Dublin concert tribute to heroes of Ebola crisis - http://t.co/eqrwC9WGlR #ebola,11/12/2014 21:53:12,-2.9126879121991873,21.082473335828443
842,Guidance for Screening and Caring for Pregnant Women with Ebola Virus Disease for Healthcare ... - http://t.co/Ay3baNKtKO #ebola,11/12/2014 21:53:11,-2.6844052696844294,20.478319034652397
843,"RT @viewfromthecave: The value of an #Ebola health worker\'s life in Sierra Leone = $5,000 http://t.co/471lxw2cOW #SierraLeone",11/12/2014 21:52:42,-8.876147319633258,26.8216701757198
844,#US nurses strike over insufficient #Ebola protections http://t.co/8XZ5XBFAFT http://t.co/y7IdBOU8gZ,11/12/2014 21:52:37,-3.743128120638764,19.224322895177295
845,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:52:37,-2.2271066038612344,22.275138942011022
846,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:52:33,-6.5514337567317975,23.126838808801075
847,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:52:25,-5.539942502832071,23.01755208118827
848,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:52:13,-5.129045670967338,21.791872501595627
849,#US #nurses strike over insufficient #Ebola protections: http://t.co/kpI4Nrefks http://t.co/QlidsBDx5s #HealthCare,11/12/2014 21:52:07,-3.3429899539446444,18.86471945704277
850,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 21:52:07,-5.707221182960137,21.792681410391534
851,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:52:02,-6.6366473353646995,22.99393501774712
852,Activist Post: Does the #Ebola virus exist? #newshttp://t.co/1N9uuBs1C6 #news #vaccines #fraud #lies #health,11/12/2014 21:51:59,-3.703353637776173,22.110750288675053
853,"Thx for leading out @BioFireDX and  \""@biomerieux_inc: Researchers seek faster tools for #Ebola screening http://t.co/pJ1TVTsGB9",11/12/2014 21:51:58,-4.064977321381819,22.80163440058301
854,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:51:48,-3.898435190159121,27.9583323920955
855,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 21:51:46,-2.500705859560347,17.024923086984938
856,"RT @the_sy_guy: So if I\'m reading this right #Ebola death toll has risen past 5,100 in West Africa but mortality rate down to ~36.6%? http:…",11/12/2014 21:51:41,-2.897329849055078,22.047575618077506
857,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:51:39,-7.883116104946435,22.758268285959538
858,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:51:36,-1.470052578827957,22.280832558613362
859,#US nurses strike over insufficient #Ebola protections... http://t.co/XNAuU5G2Bg http://t.co/CmqBan1yn0,11/12/2014 21:51:32,-6.587069434513756,20.962801788202775
860,RT @newswatchcanada: #Bamako: #Mali quarantines dozens as second #Ebola outbreak spreads in countryhttp://t.co/1W7vvKw9w9,11/12/2014 21:51:27,-4.236357398501646,19.662794872872965
861,3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP says nothing!!!,11/12/2014 21:51:26,-3.460108216455626,20.020372518790037
862,RT @EnEfectivoBlog: #Ebola WRAPUP 1-Ebola death toll tops 5000; Mali quarantines 90 - Reuters http://t.co/MqbyGexAi6,11/12/2014 21:51:17,-4.858176570504182,24.695665142931958
863,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:51:15,-2.1507300691141245,19.225054964772365
864,RT @thesethbishop: I\'m so sick right now :/ if I got Ebola and die there better be twerking at my funeral #Ebola,11/12/2014 21:51:05,-3.892248031214182,21.01567665609663
865,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:51:00,-3.1111540485358105,23.97301110935496
866,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:50:59,-6.077235259627193,22.219813227989707
867,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:50:52,-5.225681655226792,24.240211573984826
868,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",11/12/2014 21:50:48,-7.208486694402788,19.529464672479076
869,Ebola: Mali Reports New Cases http://t.co/MCv8UlvjZH #ebola,11/12/2014 21:50:42,-6.866183990284734,26.36066940744864
870,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:50:28,-6.495819718742384,22.906858014759642
871,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 21:50:28,-5.1342510207253,21.966599427285185
872,RT @newswatchcanada: #Bamako: #Mali quarantines dozens as second #Ebola outbreak spreads in countryhttp://t.co/1W7vvKw9w9,11/12/2014 21:50:21,-7.841905580794737,18.5311009695096
873,"RT @amnestyOz: \""It feels like the whole country is in quarantine\"" Amnesty\'s Sierra Leone Director on #Ebola&gt; http://t.co/8xjHAOJc9D",11/12/2014 21:50:20,-4.810612274848314,22.36989842092134
874,RT WhySharksMatter: 20 minutes until #OutbreakChat ! Join us. Watch Outbreak and chat about #ebola with public health experts. Also snark...,11/12/2014 21:50:13,-2.1698436071666487,20.573471584896733
875,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:50:12,-2.9857398845776193,23.58792866716653
876,#Ebola vaccine trials planned for West Africa - New Zealand Herald http://t.co/FV8YJDBNi7,11/12/2014 21:50:11,-8.021684693680161,20.161514850092654
877,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:50:10,-4.6664716519204426,21.324095338915313
878,#US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 21:50:08,-2.354634485028237,21.191911380136037
879,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:50:07,-2.799127148014925,20.22903854088662
880,"NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS via @WHO",11/12/2014 21:50:07,-2.7345501525419964,23.640625269370545
881,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:50:05,-6.323357526441102,17.39380510889332
882,What happens I\'m #vegas stays in Vegas. Except #Ebola. Wash your hands regularly.,11/12/2014 21:50:04,-4.264699542603303,20.156298753909116
883,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:50:04,-2.2230205466310657,18.805669321572974
884,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,11/12/2014 21:50:00,-2.2420845804528815,20.630757768652728
885,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:49:57,-5.011422183605711,19.89503229372001
886,RT @avantisempre: Was Thomas Eric Duncan sent home without bring treated on his first trip to the ER because he was not insured? #Ebola,11/12/2014 21:49:32,-3.4492941135790405,20.104539354539327
887,"RT @CalHospitals: #Hospitals are continuing to follow @CDCgov #Ebola guidelines to protect patients, healthcare workforce &amp; the public http…",11/12/2014 21:49:31,-5.365870030484186,24.127113246207216
888,"Youth group at St. Andrew\'s College Park MD project to send help for #ebola care in Africa, contact office@saeccp.org",11/12/2014 21:49:13,-3.883254248213108,23.9521950763009
889,#US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 21:49:13,-4.552755606718778,20.799806286396905
890,"You\'re telling me these Kats touched down on a moving Comet, but we still can\'t figure out how to not get #Ebola EVEN when wearing garments",11/12/2014 21:49:08,-4.120237127906535,19.07722716082625
891,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:49:03,-4.672023466641318,22.57610203981722
892,RT @DistrictKaraoke: Alexis is All By Herself. For one reason: #ebola. http://t.co/vBXJX9rhdJ,11/12/2014 21:49:03,-1.488042691458502,23.992415208238985
893,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,11/12/2014 21:48:59,-3.8197617950238407,18.751086000125763
894,Hey ...is everyone suddenly cured from #Ebola? CNN / HLN has been mad quiet about it!,11/12/2014 21:48:33,-6.408778112124237,17.94749722368459
895,RT @DrewDavis850: I know facebook didn\'t just ask me for #ebola money.,11/12/2014 21:48:31,-0.31472095241839027,21.909478717520933
896,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 21:48:12,-5.222036014625506,20.689842881292627
897,"#Survey: #available #Training #Time, #Shipping Certifications #Challenge #hospitals’ #Ebola Preparedness #Ebolanoia @ http://t.co/SsSBfEB2tA",11/12/2014 21:48:07,-1.0061298164990986,21.045300485992943
898,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,11/12/2014 21:48:05,-4.200900707929407,19.769995085119
899,"RT @WBUR: Nurse John Welch records \""desperately sad\"" experiences treating #Ebola patients in Liberia: http://t.co/YAUFow94d1 http://t.co/Kl…",11/12/2014 21:47:57,-4.680232358957554,21.822409012253733
900,"RT @RepDennisRoss: Until the #CDC can ascertain that #Ebola is eradicated, we must be vigilant in keeping Americans safe by being proactive…",11/12/2014 21:47:38,-0.08068843201435305,21.936801054333845
901,let Ebola try me try me. running round sneezing on everybody 😂 😂 💯 #Ebola #tryme @DeJLoaf https://t.co/BaqZDPvmD0,11/12/2014 21:47:37,0.4006648623413529,21.39895662973012
902,RT @Philip_far_away: A #Doctor in #Mali is suspected of having #Ebola. He saw both Ebola victims. Now he is in Quaratine outside #Bamako ht…,11/12/2014 21:47:17,-5.93042156987168,23.919481527177087
903,RT @Philip_far_away: A #Doctor in #Mali is suspected of having #Ebola. He saw both Ebola victims. Now he is in Quaratine outside #Bamako ht…,11/12/2014 21:46:30,-5.060504593527709,19.19651831518056
